video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes
33477,322,"Laser points","Laser points",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[545.89,611.42]]",[0],33486,"2025-03-07 08:43:17","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33478,322,"Laser points","Laser points",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[590.76,590]]",[0],33487,"2025-03-07 08:43:20","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33479,359,flat,"Slope category > flat",1,Birte,Schuppe,54,anevik_1_12_b.mp4,7,WholeFrame,[],[0],33488,"2025-03-07 08:43:27","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33480,319,Mud,"Substrate > Mud",1,Birte,Schuppe,54,anevik_1_12_b.mp4,7,WholeFrame,[],[0],33489,"2025-03-07 08:43:41","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33481,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[574.02,971.69]]",[0],33490,"2025-03-07 08:43:51","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33482,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[565.98,999.15]]",[0],33491,"2025-03-07 08:43:57","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33483,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[548.57,969.68]]",[0],33492,"2025-03-07 08:44:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33484,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[586.07,954.95]]",[0],33493,"2025-03-07 08:44:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33488,568,"Crustacea stet.","Fauna > Crustacea stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1400.36,1058.14]]",[0],33497,"2025-03-07 08:45:21","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33490,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1719.78,521.09]]",[0],33499,"2025-03-07 08:49:59","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33491,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1694.33,531.8]]",[0],33500,"2025-03-07 08:50:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33492,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1671.56,559.26]]",[0],33501,"2025-03-07 08:50:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33493,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1672.23,587.38]]",[0],33502,"2025-03-07 08:50:12","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33496,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1534.29,641.62]]",[0.430004],33505,"2025-03-07 08:51:31","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33498,364,Fauna,Fauna,1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[918.88,976.45]]",[0.872601],33507,"2025-03-07 08:52:17","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33502,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[196.34,603.45]]",[1.272893],33511,"2025-03-07 08:53:46","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33503,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[195.67,634.93]]",[1.272893],33512,"2025-03-07 08:53:49","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33504,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[184.96,614.17]]",[1.272893],33513,"2025-03-07 08:53:52","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33505,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[192.32,579.35]]",[1.272893],33514,"2025-03-07 08:53:56","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33510,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[241.21,846.54]]",[1.272893],33519,"2025-03-07 08:55:10","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33511,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[144.78,763.5]]",[1.272893],33520,"2025-03-07 08:55:11","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33512,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[800.36,814.39]]",[1.272893],33521,"2025-03-07 08:56:32","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33513,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[955.71,821.76]]",[1.927524],33522,"2025-03-07 08:56:45","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33514,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[945.67,857.25]]",[1.927524],33523,"2025-03-07 08:56:48","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33515,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[976.47,839.84]]",[1.927524],33524,"2025-03-07 08:56:51","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33516,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[987.86,818.41]]",[1.927524],33525,"2025-03-07 08:56:55","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33517,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[707.28,881.36]]",[1.927524],33526,"2025-03-07 08:56:59","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33518,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[671.79,878.68]]",[1.927524],33527,"2025-03-07 08:57:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33519,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[657.05,855.91]]",[1.927524],33528,"2025-03-07 08:57:04","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33520,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[680.49,859.26]]",[1.927524],33529,"2025-03-07 08:57:09","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33521,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[364.42,646.31]]",[1.927524],33530,"2025-03-07 08:58:34","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33522,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[369.11,667.07]]",[1.927524],33531,"2025-03-07 08:58:37","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33523,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[385.85,651]]",[1.927524],33532,"2025-03-07 08:58:39","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33524,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[393.21,630.91]]",[1.927524],33533,"2025-03-07 08:58:46","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33526,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[436.07,648.99]]",[0.175398],33535,"2025-03-07 09:01:40","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33529,569,"Actiniaria free stet.","VME anemones > Actiniaria free stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1350.13,614.17]]",[1.112931],33538,"2025-03-07 09:05:52","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33530,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1595.89,472.2]]",[0],33539,"2025-03-07 09:06:33","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33531,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1437.19,457.47]]",[0],33540,"2025-03-07 09:06:53","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33532,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1573.79,440.06]]",[0],33541,"2025-03-07 09:07:15","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33533,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1601.92,744.08]]",[4.092995],33542,"2025-03-07 09:07:29","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33534,442,"Mesothuria stet.","Fauna > Holothuroidea stet. > Mesothuria stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1129.82,665.73]]",[1.888114],33543,"2025-03-07 09:08:10","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33536,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1663.53,648.32]]",[4.558648],33545,"2025-03-07 09:11:13","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33537,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1650.13,628.9]]",[4.558648],33546,"2025-03-07 09:11:16","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33538,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1632.72,640.29]]",[4.558648],33547,"2025-03-07 09:11:18","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33539,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1622.68,612.16]]",[4.558648],33548,"2025-03-07 09:11:22","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33540,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1238.97,923.54]]",[5.542513],33549,"2025-03-07 09:12:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33542,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1523.57,767.52]]",[5.124851],33551,"2025-03-07 09:15:44","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33543,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1484.73,761.49]]",[5.124851],33552,"2025-03-07 09:15:47","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33544,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1500.13,787.61]]",[5.124851],33553,"2025-03-07 09:15:51","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33545,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1498.13,745.42]]",[5.124851],33554,"2025-03-07 09:15:54","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33550,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1580.49,404.57]]",[6.315408],33559,"2025-03-07 09:17:57","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33551,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1547.01,393.86]]",[6.315408],33560,"2025-03-07 09:18:00","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33552,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1556.38,421.31]]",[6.315408],33561,"2025-03-07 09:18:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33553,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1582.5,425.33]]",[6.315408],33562,"2025-03-07 09:18:06","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33554,710,"Caridea stet.","Fauna > Crustacea stet. > Caridea stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[700.58,1039.39]]",[8.723662],33563,"2025-03-07 09:18:20","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33555,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1374.91,764.84]]",[8.723662],33564,"2025-03-07 09:18:26","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33556,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1398.35,788.95]]",[8.723662],33565,"2025-03-07 09:18:28","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33557,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1348.13,784.26]]",[8.723662],33566,"2025-03-07 09:18:30","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33559,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1313.3,768.86]]",[8.723662],33568,"2025-03-07 09:19:20","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33560,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[760.18,893.41]]",[8.723662],33569,"2025-03-07 09:20:03","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33561,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[764.87,919.53]]",[8.723662],33570,"2025-03-07 09:20:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33562,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[723.35,878.01]]",[8.723662],33571,"2025-03-07 09:20:11","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33563,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[747.46,863.95]]",[8.723662],33572,"2025-03-07 09:20:16","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33567,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[959.73,626.89]]",[9.101196],33576,"2025-03-07 09:22:18","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33568,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1208.17,597.43]]",[9.101196],33577,"2025-03-07 09:22:25","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33569,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1187.41,612.16]]",[9.101196],33578,"2025-03-07 09:22:27","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33570,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1226.92,625.55]]",[9.101196],33579,"2025-03-07 09:22:29","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33571,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1222.9,603.45]]",[9.101196],33580,"2025-03-07 09:22:33","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33572,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[925.58,537.16]]",[9.101196],33581,"2025-03-07 09:22:37","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33573,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[894.78,528.45]]",[9.101196],33582,"2025-03-07 09:22:42","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33574,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[910.18,549.21]]",[9.101196],33583,"2025-03-07 09:22:44","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33575,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[908.84,516.4]]",[9.101196],33584,"2025-03-07 09:22:48","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33576,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1696.34,382.47]]",[9.687329],33585,"2025-03-07 09:24:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33577,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1679.6,414.62]]",[9.687329],33586,"2025-03-07 09:24:05","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33578,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1659.51,383.14]]",[9.687329],33587,"2025-03-07 09:24:07","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33579,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1728.48,407.25]]",[9.687329],33588,"2025-03-07 09:24:10","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33580,322,"Laser points","Laser points",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[513.75,553.23]]",[10.23069],33589,"2025-03-07 09:24:46","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33581,322,"Laser points","Laser points",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[570,533.14]]",[10.23069],33590,"2025-03-07 09:24:48","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33583,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1643.44,752.12]]",[11.972771],33592,"2025-03-07 09:55:48","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33584,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1617.99,767.52]]",[11.972771],33593,"2025-03-07 09:55:51","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33585,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1640.76,775.55]]",[11.972771],33594,"2025-03-07 09:55:53","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33586,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1625.36,739.39]]",[11.972771],33595,"2025-03-07 09:55:57","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33587,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1390.31,755.46]]",[11.859243],33596,"2025-03-07 09:58:00","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33588,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1380.94,774.88]]",[11.859243],33597,"2025-03-07 09:58:02","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33589,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1367.54,762.83]]",[11.859243],33598,"2025-03-07 09:58:04","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33590,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1421.79,778.9]]",[11.859243],33599,"2025-03-07 09:58:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33591,685,Pisces,"Fauna > Pisces",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1026.7,791.62]]",[11.859243],33600,"2025-03-07 10:00:03","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33592,398,"Asteroidea stet.","Fauna > Asteroidea stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1273.13,881.36]]",[12.357653],33601,"2025-03-07 10:06:14","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33593,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[557.28,1054.79]]",[13.088093],33602,"2025-03-07 10:06:24","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33594,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[217.77,924.88]]",[13.088093],33603,"2025-03-07 10:06:25","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33596,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1054.82,782.25]]",[12.566086],33605,"2025-03-07 10:08:54","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33597,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1071.56,800.33]]",[12.566086],33606,"2025-03-07 10:08:57","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33598,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1101.7,782.92]]",[12.566086],33607,"2025-03-07 10:08:59","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33599,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1068.21,764.17]]",[12.566086],33608,"2025-03-07 10:09:03","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33600,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1251.7,671.76]]",[12.236021],33609,"2025-03-07 10:10:08","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
33601,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,54,anevik_1_12_b.mp4,1,Point,"[[1228.26,673.77]]",[12.236021],33610,"2025-03-07 10:10:11","{""mimetype"":""video\/mp4"",""size"":1321108849,""width"":1920,""height"":1080}"
