video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes,frame_new
27930,601,Munida stet.,Fauna > Crustacea stet. > Munida stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1062.33,963.92]]",[1338.535733],27939,2025-02-06T13:19:12Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
40932,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1518.88,780.68]]",[1338.535733],40941,2025-04-30T12:36:40Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1338.535733
27933,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[135.09,1049.19]]",[1339.550489],27942,2025-02-06T13:22:25Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1339.550489
27934,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[776.98,765.17]]",[1340.076968],27943,2025-02-06T13:22:38Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1340.076968
27935,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[801.82,746.37]]",[1340.076968],27944,2025-02-06T13:22:40Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1340.076968
27943,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1103.96,879.32]]",[1341.214958],27952,2025-02-06T13:24:13Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
27944,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1083.15,901.47]]",[1341.214958],27953,2025-02-06T13:24:16Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
27945,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1062.33,873.27]]",[1341.214958],27954,2025-02-06T13:24:18Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
27946,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1147.61,905.5]]",[1341.214958],27955,2025-02-06T13:24:22Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
40934,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[813.75,958.13]]",[1341.214958],40943,2025-04-30T12:37:54Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
40935,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1215.54,899.2]]",[1341.214958],40944,2025-04-30T12:38:05Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1341.214958
27948,436,Holothuroidea stet.,Fauna > Holothuroidea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1076.43,1029.72]]",[1342.882695],27957,2025-02-06T13:25:09Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1342.882695
40933,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1114.42,1050.54]]",[1343.253589],40942,2025-04-30T12:37:36Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1343.253589
40936,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1306.61,1062.6]]",[1346.468478],40945,2025-04-30T12:40:31Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1346.468478
27951,436,Holothuroidea stet.,Fauna > Holothuroidea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1237.58,1012.26]]",[1347.015889],27960,2025-02-06T13:26:33Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1347.015889
27954,697,Octocorallia - Gorgonacea stet.,VME gorgonian corals > Octocorallia - Gorgonacea stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[420.45,1064.63]]",[1347.435356],27963,2025-02-06T13:27:26Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1347.435356
27979,601,Munida stet.,Fauna > Crustacea stet. > Munida stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1607.53,800.09]]",[1348.305648],27988,2025-02-06T13:33:22Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1348.305648
40940,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1704.38,593.18]]",[1348.345928],40949,2025-04-30T12:54:12Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1348.345928
