datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T10:49:36Z,00:02:25,15.27937167,68.0291695,342,146,15.27937167,68.0291695,342,146,15.279273985155092,68.0292006259857
2022-03-01T10:49:37Z,NA,NA,NA,NA,NA,15.279366835000001,68.029171585,342.15,147,15.27927340412182,68.02920037423328
2022-03-01T10:49:38Z,00:02:27,15.279362,68.02917367,342.3,148,15.279362,68.02917367,342.3,148,15.27927278655369,68.02920014092878
2022-03-01T10:49:39Z,NA,NA,NA,NA,NA,15.279340415,68.029180585,342.4,149,15.279272132806966,68.02919992598004
2022-03-01T10:49:40Z,00:02:29,15.27931883,68.0291875,342.5,150,15.27931883,68.0291875,342.5,150,15.27927144333408,68.02919972926921
2022-03-01T10:49:41Z,NA,NA,NA,NA,NA,15.279314164999999,68.02918825,342.8,151,15.27927071858748,68.02919955067838
2022-03-01T10:49:42Z,00:02:31,15.2793095,68.029189,343.1,152,15.2793095,68.029189,343.1,152,15.279269959019596,68.02919939008962
2022-03-01T10:49:43Z,NA,NA,NA,NA,NA,15.2793915,68.02917400000001,343.45000000000005,153,15.27926916508287,68.02919924738505
2022-03-01T10:49:44Z,00:02:35,15.2794735,68.029159,343.8,154,15.2794735,68.029159,343.8,154,15.27926833722974,68.02919912244674
2022-03-01T10:49:45Z,NA,NA,NA,NA,NA,15.279401499999999,68.02913483500001,344.1,155,15.27926747601391,68.02919901510828
2022-03-01T10:49:46Z,00:02:36,15.2793295,68.02911067,344.4,156,15.2793295,68.02911067,344.4,156,15.279266582394143,68.02919892500907
2022-03-01T10:49:47Z,NA,NA,NA,NA,NA,15.279310415,68.02913158499999,344.5,157,15.27926565743048,68.02919885174003
2022-03-01T10:49:48Z,00:02:38,15.27929133,68.0291525,344.6,158,15.27929133,68.0291525,344.6,158,15.279264702182946,68.02919879489207
2022-03-01T10:49:49Z,NA,NA,NA,NA,NA,15.279283249999999,68.029148585,344.70000000000005,159,15.27926371771158,68.02919875405604
2022-03-01T10:49:50Z,00:02:40,15.27927517,68.02914467,344.8,160,15.27927517,68.02914467,344.8,160,15.279262705076407,68.02919872882288
2022-03-01T10:49:51Z,NA,NA,NA,NA,NA,15.27927725,68.02915225,345,161,15.27926166533746,68.02919871878345
2022-03-01T10:49:52Z,00:02:42,15.27927933,68.02915983,345.2,162,15.27927933,68.02915983,345.2,162,15.279260599584074,68.02919872347269
2022-03-01T10:49:53Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,345.6,163,15.279259509022797,68.02919874220136
2022-03-01T10:49:54Z,00:02:42,15.27927933,68.02915983,346,164,15.27927933,68.02915983,346,164,15.27925839488947,68.02919877422427
2022-03-01T10:49:55Z,NA,NA,NA,NA,NA,15.27927933,68.02915983,346.05,165,15.27925725841994,68.02919881879626
