id,datetime,depth,heading,lon,lat,videotime
362,07/01/2021 09:43:09,281.4,238,5.27144383,8.001361,00:12:06
363,07/01/2021 09:43:11,281.6,233,5.27145067,8.00135517,00:12:07
364,07/01/2021 09:43:13,281.7,232,5.27145517,8.001353,00:12:09
365,07/01/2021 09:43:15,281.7,230,5.27145317,8.0013505,00:12:11
366,07/01/2021 09:43:17,281.8,228,5.27145617,8.001351,00:12:13
367,07/01/2021 09:43:19,281.9,227,5.271454,8.00135017,00:12:15
368,07/01/2021 09:43:21,282,227,5.27144617,8.00134967,00:12:17
369,07/01/2021 09:43:23,282.1,225,5.27143733,8.00135217,00:12:19
370,07/01/2021 09:43:25,282.1,226,5.27142467,8.00135083,00:12:20
371,07/01/2021 09:43:27,282.2,223,5.27141733,8.00135167,00:12:22
372,07/01/2021 09:43:29,282.1,221,5.2714175,8.00135317,00:12:26
373,07/01/2021 09:43:31,281.9,217,5.27142383,8.001354,00:12:28
374,07/01/2021 09:43:33,281.7,211,5.27142183,8.00135567,00:12:30
375,07/01/2021 09:43:35,281.4,205,5.27141733,8.00135533,00:12:32
376,07/01/2021 09:43:37,281.4,205,5.2714155,8.00135567,00:12:33
377,07/01/2021 09:43:39,281.4,202,5.271415,8.00135433,00:12:35
378,07/01/2021 09:43:41,281.3,206,5.271416,8.00135417,00:12:37
379,07/01/2021 09:43:43,281.1,207,5.27141883,8.0013535,00:12:39
380,07/01/2021 09:43:45,280.9,210,5.2714225,8.00135417,00:12:41
381,07/01/2021 09:43:47,280.8,209,5.27142167,8.0013545,00:12:43
382,07/01/2021 09:43:49,280.5,210,5.27142933,8.00135183,00:12:45
383,07/01/2021 09:43:51,280.5,206,5.2714385,8.00135333,00:12:46
384,07/01/2021 09:43:53,280.4,204,5.27144,8.00134967,00:12:50
385,07/01/2021 09:43:55,280.1,205,5.27143633,8.00134883,00:12:52
386,07/01/2021 09:43:57,280.1,203,5.27143317,8.0013505,00:12:54
387,07/01/2021 09:43:59,280,206,5.2714305,8.00134917,00:12:56
388,07/01/2021 09:44:01,279.8,203,5.27143633,8.00135183,00:12:57
389,07/01/2021 09:44:03,279.7,202,5.27143517,8.0013505,00:12:59
390,07/01/2021 09:44:05,279.6,197,5.27142817,8.00134983,00:13:01
391,07/01/2021 09:44:07,279.4,198,5.271432,8.00134583,00:13:03
392,07/01/2021 09:44:09,279.4,204,5.27143383,8.00134767,00:13:05
393,07/01/2021 09:44:11,279.1,210,5.27143067,8.00135033,00:13:07
394,07/01/2021 09:44:13,279,211,5.27143383,8.00134817,00:13:09
395,07/01/2021 09:44:15,278.8,213,5.271433,8.00135,00:13:10
396,07/01/2021 09:44:17,278.6,213,5.2714375,8.0013475,00:13:12
397,07/01/2021 09:44:19,278.4,212,5.2714535,8.00134333,00:13:16
398,07/01/2021 09:44:21,278,214,5.27146,8.0013435,00:13:18
399,07/01/2021 09:44:23,277.8,214,5.27146817,8.00134417,00:13:20
400,07/01/2021 09:44:25,277.7,210,5.27147033,8.001349,00:13:22
401,07/01/2021 09:44:27,277.5,204,5.27146617,8.00134967,00:13:23
402,07/01/2021 09:44:29,277.3,204,5.27147133,8.00134783,00:13:25
403,07/01/2021 09:44:31,277.2,210,5.27148417,8.00134933,00:13:27
404,07/01/2021 09:44:33,276.9,214,5.27149483,8.00135167,00:13:29
405,07/01/2021 09:44:35,276.7,221,5.2715055,8.00135283,00:13:31
406,07/01/2021 09:44:37,276.6,234,5.27150383,8.001352,00:13:33
407,07/01/2021 09:44:39,276.4,233,5.27151533,8.00135517,00:13:35
408,07/01/2021 09:44:41,276.4,236,5.27151983,8.00135567,00:13:36
409,07/01/2021 09:44:43,276.2,238,5.271521,8.00134733,00:13:40
410,07/01/2021 09:44:45,276.1,245,5.27152267,8.00134167,00:13:42
411,07/01/2021 09:44:47,275.9,247,5.27152317,8.00133667,00:13:44
412,07/01/2021 09:44:49,275.7,248,5.27152017,8.00133683,00:13:46
413,07/01/2021 09:44:51,275.7,246,5.27152133,8.00133733,00:13:48
414,07/01/2021 09:44:53,275.6,243,5.27152617,8.00134067,00:13:49
415,07/01/2021 09:44:55,275.5,238,5.27152817,8.00134117,00:13:51
416,07/01/2021 09:44:57,275.3,233,5.2715155,8.00134317,00:13:53
417,07/01/2021 09:44:59,275,234,5.271503,8.0013455,00:13:55
418,07/01/2021 09:45:01,274.6,235,5.271495,8.0013495,00:13:57
419,07/01/2021 09:45:03,274.5,236,5.271488,8.00134983,00:13:59
420,07/01/2021 09:45:05,274.3,237,5.2714855,8.00135333,00:14:00
421,07/01/2021 09:45:07,274.2,236,5.27148417,8.00135083,00:14:02
422,07/01/2021 09:45:09,274.2,239,5.27148417,8.00135433,00:14:06
423,07/01/2021 09:45:11,274.2,236,5.27147667,8.00135167,00:14:08
424,07/01/2021 09:45:13,274,236,5.271478,8.00134733,00:14:10
425,07/01/2021 09:45:15,273.6,232,5.27147983,8.00135167,00:14:12
426,07/01/2021 09:45:17,273.3,230,5.27147,8.00135033,00:14:13
427,07/01/2021 09:45:19,273.1,224,5.27146283,8.00134717,00:14:15
428,07/01/2021 09:45:21,273,219,5.2714375,8.00135167,00:14:17
429,07/01/2021 09:45:23,272.9,216,5.2714275,8.0013505,00:14:19
430,07/01/2021 09:45:25,272.6,217,5.27142317,8.00135233,00:14:21
431,07/01/2021 09:45:27,272.4,216,5.2714175,8.0013545,00:14:23
432,07/01/2021 09:45:29,272.3,217,5.27141,8.00135267,00:14:25
433,07/01/2021 09:45:31,272.2,216,5.27141417,8.00134517,00:14:26
434,07/01/2021 09:45:33,272.2,213,5.27141867,8.00134717,00:14:28
435,07/01/2021 09:45:35,272.1,216,5.2714225,8.001352,00:14:32
436,07/01/2021 09:45:37,272,214,5.27141467,8.00135517,00:14:34
437,07/01/2021 09:45:39,271.7,219,5.2714195,8.00135367,00:14:36
438,07/01/2021 09:45:41,271.6,223,5.2714215,8.001347,00:14:38
439,07/01/2021 09:45:43,271.3,227,5.27142667,8.0013445,00:14:39
440,07/01/2021 09:45:45,271.2,229,5.27142467,8.00134167,00:14:41
441,07/01/2021 09:45:47,271.1,230,5.271421,8.00134283,00:14:43
442,07/01/2021 09:45:49,271,222,5.27141133,8.00134233,00:14:45
443,07/01/2021 09:45:51,270.7,216,5.27141117,8.00134317,00:14:47
444,07/01/2021 09:45:53,270.6,214,5.27140817,8.00134433,00:14:49
445,07/01/2021 09:45:55,270.4,214,5.27141217,8.0013445,00:14:50
446,07/01/2021 09:45:57,270.2,214,5.27140783,8.001342,00:14:52
447,07/01/2021 09:45:59,270.1,213,5.27141183,8.00134433,00:14:56
448,07/01/2021 09:46:01,269.9,213,5.27141183,8.0013425,00:14:58
449,07/01/2021 09:46:03,269.8,212,5.271413,8.00134067,NA
450,07/01/2021 09:46:05,269.8,214,5.27140383,8.00133983,00:15:02
451,07/01/2021 09:46:07,269.6,215,5.271408,8.00134,00:15:03
452,07/01/2021 09:46:09,269.3,218,5.271403,8.001341,00:15:05
453,07/01/2021 09:46:11,269.3,219,5.27140883,8.00134,00:15:07
454,07/01/2021 09:46:13,269.2,220,5.271406,8.00134217,00:15:09
455,07/01/2021 09:46:15,269,222,5.27140533,8.001339,00:15:11
456,07/01/2021 09:46:17,268.9,219,5.271406,8.001336,00:15:13
457,07/01/2021 09:46:19,268.8,218,5.27141433,8.001341,00:15:15
458,07/01/2021 09:46:21,268.7,218,5.2714135,8.001337,00:15:16
459,07/01/2021 09:46:23,268.5,219,5.27141483,8.00133883,00:15:18
460,07/01/2021 09:46:25,268.5,217,5.27141967,8.00134267,00:15:22
461,07/01/2021 09:46:27,268.3,220,5.27141817,8.00134183,00:15:24
462,07/01/2021 09:46:29,268.2,224,5.271413,8.00133967,00:15:26
463,07/01/2021 09:46:31,268.2,225,5.27141017,8.00134017,00:15:28
464,07/01/2021 09:46:33,268.1,226,5.27139967,8.00133633,00:15:29
465,07/01/2021 09:46:35,268,228,5.27139317,8.00133183,00:15:31
466,07/01/2021 09:46:37,267.8,228,5.27139167,8.001329,00:15:33
467,07/01/2021 09:46:39,267.6,228,5.27139183,8.0013255,00:15:35
468,07/01/2021 09:46:41,267.5,229,5.2713905,8.0013245,00:15:37
469,07/01/2021 09:46:43,267.2,230,5.2713915,8.00132533,00:15:39
470,07/01/2021 09:46:45,267.2,232,5.27138967,8.00132583,00:15:41
471,07/01/2021 09:46:47,267,233,5.27139417,8.0013245,00:15:42
472,07/01/2021 09:46:49,266.8,231,5.2713905,8.00132583,00:15:46
473,07/01/2021 09:46:51,266.6,230,5.27138967,8.001327,00:15:48
474,07/01/2021 09:46:53,266.5,229,5.27138333,8.001329,00:15:50
475,07/01/2021 09:46:55,266.2,229,5.2713785,8.00132833,00:15:52
476,07/01/2021 09:46:57,266,229,5.27137667,8.001325,00:15:53
477,07/01/2021 09:46:59,265.9,230,5.27137267,8.0013225,00:15:55
478,07/01/2021 09:47:01,265.7,227,5.27137383,8.00132033,00:15:57
479,07/01/2021 09:47:03,265.6,223,5.2713765,8.00132,00:15:59
480,07/01/2021 09:47:05,265.4,218,5.27138,8.00131817,00:16:01
481,07/01/2021 09:47:07,265.2,216,5.2713835,8.00131683,00:16:03
482,07/01/2021 09:47:09,265.1,219,5.27138517,8.001316,00:16:05
483,07/01/2021 09:47:11,264.9,218,5.27138667,8.00131683,00:16:06
484,07/01/2021 09:47:13,264.7,220,5.27138683,8.00131783,00:16:08
485,07/01/2021 09:47:15,264.6,221,5.27138883,8.00132267,00:16:12
486,07/01/2021 09:47:17,264.4,222,5.27139517,8.00132583,00:16:14
487,07/01/2021 09:47:19,264.3,225,5.2713965,8.001328,00:16:16
488,07/01/2021 09:47:21,264.3,226,5.27140717,8.00133033,00:16:18
489,07/01/2021 09:47:23,264.1,228,5.27140983,8.00133233,00:16:19
490,07/01/2021 09:47:25,263.9,229,5.27141,8.00133,00:16:21
491,07/01/2021 09:47:27,263.8,228,5.2714045,8.00132883,00:16:23
492,07/01/2021 09:47:29,263.6,225,5.27140067,8.00132533,00:16:25
493,07/01/2021 09:47:31,263.6,223,5.27139933,8.00132233,00:16:27
494,07/01/2021 09:47:33,263.5,222,5.27140067,8.0013215,00:16:29
495,07/01/2021 09:47:35,263.2,223,5.27140617,8.00132383,00:16:31
496,07/01/2021 09:47:37,263,224,5.27141017,8.001323,00:16:32
497,07/01/2021 09:47:39,262.9,223,5.27141317,8.00132517,00:16:34
498,07/01/2021 09:47:41,262.6,222,5.27141567,8.00132683,00:16:38
499,07/01/2021 09:47:43,262.6,219,5.27142183,8.00132367,00:16:40
500,07/01/2021 09:47:45,262.3,219,5.27142517,8.0013205,00:16:42
501,07/01/2021 09:47:47,262.2,221,5.27143717,8.0013185,00:16:44
502,07/01/2021 09:47:49,262,221,5.271446,8.00131517,00:16:45
503,07/01/2021 09:47:51,262,222,5.2714465,8.00130983,00:16:47
504,07/01/2021 09:47:53,261.7,223,5.2714435,8.00130733,00:16:49
505,07/01/2021 09:47:55,261.7,222,5.27144367,8.0013045,00:16:51
506,07/01/2021 09:47:57,261.6,219,5.271444,8.00130383,00:16:53
507,07/01/2021 09:47:59,261.4,218,5.27143817,8.00130317,00:16:55
508,07/01/2021 09:48:01,261.3,218,5.27143183,8.00130183,00:16:57
509,07/01/2021 09:48:03,261.1,218,5.2714295,8.00130217,00:16:58
510,07/01/2021 09:48:05,260.9,215,5.27143183,8.001306,00:17:02
511,07/01/2021 09:48:07,260.7,215,5.27143967,8.0013025,00:17:04
512,07/01/2021 09:48:09,260.5,215,5.27143967,8.00130333,00:17:06
513,07/01/2021 09:48:11,260.4,216,5.27143683,8.00130217,00:17:08
514,07/01/2021 09:48:13,260.2,217,5.27143117,8.00130317,00:17:09
515,07/01/2021 09:48:15,259.9,218,5.27142567,8.00130133,00:17:11
516,07/01/2021 09:48:17,259.7,218,5.27142417,8.0013015,00:17:13
517,07/01/2021 09:48:19,259.5,217,5.27142417,8.0013015,00:17:13
518,07/01/2021 09:48:21,259.2,217,5.27142417,8.0013015,00:17:13
519,07/01/2021 09:48:23,258.9,215,5.27142917,8.00130083,00:17:20
520,07/01/2021 09:48:25,258.8,213,5.27141517,8.00129567,00:17:21
521,07/01/2021 09:48:27,258.6,216,5.27140833,8.00129717,00:17:23
522,07/01/2021 09:48:29,258.3,216,5.27141233,8.00129417,00:17:25
523,07/01/2021 09:48:31,258.2,217,5.2714105,8.00129317,00:17:27
524,07/01/2021 09:48:33,258,219,5.27141483,8.0012925,00:17:29
525,07/01/2021 09:48:35,257.9,218,5.27142117,8.00129267,00:17:30
526,07/01/2021 09:48:37,257.8,219,5.271434,8.00129283,00:17:34
527,07/01/2021 09:48:39,257.8,223,5.271434,8.00129283,00:17:34
528,07/01/2021 09:48:41,257.6,225,5.27143817,8.001295,00:17:38
529,07/01/2021 09:48:43,257.6,222,5.27144617,8.0012955,00:17:40
530,07/01/2021 09:48:45,257.5,222,5.27144567,8.00129433,00:17:42
531,07/01/2021 09:48:47,257.4,222,5.2714485,8.001298,00:17:43
532,07/01/2021 09:48:49,257.2,226,5.27144917,8.00129583,00:17:45
533,07/01/2021 09:48:51,257.2,225,5.271445,8.001294,00:17:47
534,07/01/2021 09:48:53,257,227,5.2714465,8.00129333,00:17:49
535,07/01/2021 09:48:55,256.9,231,5.27144417,8.00129483,00:17:51
536,07/01/2021 09:48:57,256.9,232,5.271451,8.00129483,00:17:53
537,07/01/2021 09:48:59,256.9,226,5.2714455,8.001293,00:17:54
538,07/01/2021 09:49:01,257.1,225,5.27144183,8.00128817,00:17:56
539,07/01/2021 09:49:03,257.2,224,5.27143133,8.001284,00:18:00
540,07/01/2021 09:49:05,257.2,223,5.27142917,8.00128383,00:18:02
541,07/01/2021 09:49:07,257.3,221,5.2714245,8.00128383,00:18:04
542,07/01/2021 09:49:09,257.2,219,5.27142133,8.001287,00:18:06
543,07/01/2021 09:49:11,257.2,219,5.2714225,8.0012935,00:18:07
544,07/01/2021 09:49:13,257.2,216,5.27141967,8.00129617,00:18:09
545,07/01/2021 09:49:15,256.9,214,5.27141933,8.00129867,00:18:11
546,07/01/2021 09:49:17,256.7,213,5.271422,8.00130333,00:18:13
547,07/01/2021 09:49:19,256.6,215,5.27142633,8.00130583,00:18:15
548,07/01/2021 09:49:21,256.6,216,5.271433,8.00130633,00:18:17
549,07/01/2021 09:49:23,256.3,218,5.27143333,8.00130317,00:18:19
550,07/01/2021 09:49:25,256.1,220,5.271432,8.00130417,00:18:20
551,07/01/2021 09:49:27,256,223,5.27143233,8.00130683,00:18:22
552,07/01/2021 09:49:29,256,226,5.27142617,8.001302,00:18:26
553,07/01/2021 09:49:31,256,233,5.27142467,8.0012995,00:18:28
554,07/01/2021 09:49:33,255.9,233,5.271433,8.00129817,00:18:30
555,07/01/2021 09:49:35,255.7,229,5.271428,8.00129683,00:18:32
556,07/01/2021 09:49:37,255.7,226,5.27143117,8.001299,00:18:33
557,07/01/2021 09:49:39,255.5,225,5.27142633,8.001298,00:18:35
558,07/01/2021 09:49:41,255.3,223,5.27142633,8.0012985,00:18:37
559,07/01/2021 09:49:43,255.2,220,5.27141567,8.00129767,00:18:39
560,07/01/2021 09:49:45,255.1,218,5.271413,8.00129767,00:18:41
561,07/01/2021 09:49:47,255,214,5.27141317,8.00129933,00:18:43
562,07/01/2021 09:49:49,254.9,212,5.27141117,8.00129867,00:18:44
563,07/01/2021 09:49:51,254.7,210,5.27141,8.00129917,00:18:46
564,07/01/2021 09:49:53,254.4,209,5.27139217,8.0012975,00:18:50
565,07/01/2021 09:49:55,254.3,209,5.2713835,8.0012975,00:18:52
566,07/01/2021 09:49:57,254.2,205,5.27138,8.00129867,00:18:54
567,07/01/2021 09:49:59,254.1,209,5.27137533,8.0013005,00:18:56
568,07/01/2021 09:50:01,254,210,5.2713655,8.00130083,00:18:57
569,07/01/2021 09:50:03,254,213,5.27135917,8.00130017,00:18:59
570,07/01/2021 09:50:05,253.6,213,5.27136033,8.00129933,00:19:01
571,07/01/2021 09:50:07,253.3,212,5.2713635,8.001301,00:19:03
572,07/01/2021 09:50:09,253,212,5.27136517,8.001299,00:19:05
573,07/01/2021 09:50:11,252.8,207,5.27136433,8.0013025,00:19:07
574,07/01/2021 09:50:13,252.6,206,5.27137217,8.0013045,00:19:09
575,07/01/2021 09:50:15,252.4,207,5.27138067,8.00130317,00:19:10
576,07/01/2021 09:50:17,252.4,211,5.2713865,8.00130633,00:19:12
577,07/01/2021 09:50:19,252.1,214,5.27140367,8.00130733,00:19:16
578,07/01/2021 09:50:21,252.1,211,5.2714065,8.00130567,00:19:18
579,07/01/2021 09:50:23,252.1,214,5.27141917,8.00130333,00:19:20
580,07/01/2021 09:50:25,251.8,214,5.27143083,8.00130567,00:19:22
581,07/01/2021 09:50:27,251.7,212,5.27143367,8.00130317,00:19:23
582,07/01/2021 09:50:29,251.5,209,5.27142717,8.00130617,00:19:25
583,07/01/2021 09:50:31,251.4,209,5.271428,8.001309,00:19:27
584,07/01/2021 09:50:33,251.1,205,5.2714205,8.00130967,00:19:29
585,07/01/2021 09:50:35,250.9,208,5.2714145,8.001312,00:19:31
586,07/01/2021 09:50:37,250.8,207,5.27141767,8.0013175,00:19:33
587,07/01/2021 09:50:39,250.6,207,5.271416,8.00131783,00:19:35
588,07/01/2021 09:50:41,250.2,206,5.271409,8.00131667,00:19:36
589,07/01/2021 09:50:43,250.1,206,5.27139933,8.00132067,00:19:40
590,07/01/2021 09:50:45,249.9,207,5.27140083,8.00131867,00:19:42
591,07/01/2021 09:50:47,249.5,208,5.27140283,8.00131467,00:19:44
592,07/01/2021 09:50:49,249.3,208,5.2714025,8.001311,00:19:46
593,07/01/2021 09:50:51,249.2,207,5.27140833,8.00131167,00:19:48
594,07/01/2021 09:50:53,248.9,208,5.27141167,8.00130783,00:19:49
595,07/01/2021 09:50:55,248.8,207,5.271409,8.00130367,00:19:51
596,07/01/2021 09:50:57,248.6,211,5.2714115,8.0013015,00:19:53
597,07/01/2021 09:50:59,248.5,212,5.271414,8.00130533,00:19:55
598,07/01/2021 09:51:01,248.5,212,5.271415,8.00130133,00:19:57
599,07/01/2021 09:51:03,248.4,211,5.271413,8.001299,00:19:59
600,07/01/2021 09:51:05,248.1,208,5.27141033,8.00129783,00:20:00
601,07/01/2021 09:51:07,248,206,5.27140167,8.0012985,00:20:02
602,07/01/2021 09:51:09,247.7,204,5.27140167,8.0012985,00:20:02
603,07/01/2021 09:51:11,247.4,204,5.27140167,8.0012985,00:20:02
604,07/01/2021 09:51:13,247.2,204,5.27140167,8.0012965,00:20:09
605,07/01/2021 09:51:15,247.1,206,5.2714095,8.00129433,00:20:12
606,07/01/2021 09:51:17,247,204,5.27140633,8.00129067,00:20:14
607,07/01/2021 09:51:19,246.9,204,5.271406,8.00128883,00:20:16
608,07/01/2021 09:51:21,246.6,205,5.27139967,8.001288,00:20:18
609,07/01/2021 09:51:23,246.5,204,5.27139867,8.00128883,00:20:20
610,07/01/2021 09:51:25,246.2,205,5.271396,8.00128783,00:20:21
611,07/01/2021 09:51:27,245.9,203,5.27139367,8.00128317,00:20:23
612,07/01/2021 09:51:29,245.6,199,5.27139833,8.001281,00:20:25
613,07/01/2021 09:51:31,245.3,199,5.27139817,8.001283,00:20:27
614,07/01/2021 09:51:33,245,200,5.2714085,8.001284,00:20:29
615,07/01/2021 09:51:35,244.8,199,5.2714065,8.00128233,00:20:31
616,07/01/2021 09:51:37,244.4,199,5.27141233,8.00128333,00:20:32
617,07/01/2021 09:51:39,244.2,198,5.271416,8.00128417,00:20:34
618,07/01/2021 09:51:41,244,200,5.27141567,8.00128283,00:20:38
619,07/01/2021 09:51:43,243.6,202,5.27141067,8.001284,00:20:40
620,07/01/2021 09:51:45,243.2,201,5.27140567,8.00128217,00:20:42
621,07/01/2021 09:51:47,242.9,200,5.271406,8.00128067,00:20:44
622,07/01/2021 09:51:49,242.7,198,5.27140917,8.00127967,00:20:45
623,07/01/2021 09:51:51,242.2,196,5.2714075,8.00127967,00:20:47
624,07/01/2021 09:51:53,241.8,196,5.271402,8.0012775,00:20:49
625,07/01/2021 09:51:55,241.4,193,5.27140183,8.00127733,00:20:51
626,07/01/2021 09:51:57,241.1,192,5.27139933,8.0012795,00:20:53
627,07/01/2021 09:51:59,241,195,5.27139317,8.00127733,00:20:55
628,07/01/2021 09:52:01,240.8,194,5.27139183,8.0012765,00:20:57
629,07/01/2021 09:52:03,240.8,195,5.27139533,8.00127667,00:20:58
630,07/01/2021 09:52:05,240.7,196,5.27139367,8.0012765,00:21:00
631,07/01/2021 09:52:07,240.4,199,5.27139,8.00127667,00:21:04
632,07/01/2021 09:52:09,240.1,201,5.271397,8.001276,00:21:06
633,07/01/2021 09:52:11,239.9,202,5.27139817,8.001274,00:21:08
634,07/01/2021 09:52:13,239.5,202,5.27139517,8.00127217,00:21:10
635,07/01/2021 09:52:15,239.4,202,5.27140367,8.00127,00:21:11
636,07/01/2021 09:52:17,239.1,203,5.27140483,8.00126833,00:21:13
637,07/01/2021 09:52:19,239.1,200,5.27140483,8.00126633,00:21:15
638,07/01/2021 09:52:21,238.8,201,5.271401,8.00126083,00:21:17
639,07/01/2021 09:52:23,238.7,202,5.27139933,8.001259,00:21:19
640,07/01/2021 09:52:25,238.4,203,5.271394,8.00125367,00:21:21
641,07/01/2021 09:52:27,237.9,204,5.27138983,8.00125033,00:21:23
642,07/01/2021 09:52:29,237.5,205,5.2713815,8.00124833,00:21:24
643,07/01/2021 09:52:31,237.4,206,5.27138617,8.0012505,00:21:26
644,07/01/2021 09:52:33,237.3,208,5.2713825,8.00124783,00:21:30
645,07/01/2021 09:52:35,237.1,209,5.2713755,8.001244,00:21:32
646,07/01/2021 09:52:37,236.9,211,5.271376,8.00124133,00:21:34
647,07/01/2021 09:52:39,236.8,209,5.271373,8.0012375,00:21:36
648,07/01/2021 09:52:41,236.5,209,5.27137017,8.0012375,00:21:37
649,07/01/2021 09:52:43,236.5,209,5.27137,8.00123583,00:21:39
650,07/01/2021 09:52:45,236.4,212,5.27137583,8.0012365,00:21:41
651,07/01/2021 09:52:47,236.3,215,5.27137567,8.00123683,00:21:43
652,07/01/2021 09:52:49,236.1,216,5.271377,8.0012345,00:21:45
653,07/01/2021 09:52:51,236,217,5.27137917,8.0012385,00:21:47
654,07/01/2021 09:52:53,235.8,212,5.27138183,8.00123767,00:21:49
655,07/01/2021 09:52:55,235.8,213,5.271386,8.00124033,00:21:50
656,07/01/2021 09:52:57,235.7,209,5.27138667,8.00124083,00:21:54
657,07/01/2021 09:52:59,235.5,209,5.27138633,8.00124017,00:21:56
658,07/01/2021 09:53:01,235.5,209,5.27138617,8.00124117,00:21:58
659,07/01/2021 09:53:03,235.4,207,5.271386,8.0012445,NA
660,07/01/2021 09:53:05,235.4,209,5.27138833,8.001243,00:22:02
661,07/01/2021 09:53:07,235.2,209,5.27139183,8.00123967,00:22:03
662,07/01/2021 09:53:09,235.1,211,5.27139433,8.00123583,00:22:05
663,07/01/2021 09:53:11,235.1,213,5.2713905,8.001232,00:22:07
664,07/01/2021 09:53:13,235.1,213,5.27138983,8.0012285,00:22:09
665,07/01/2021 09:53:15,234.9,213,5.27139067,8.00122633,00:22:11
666,07/01/2021 09:53:17,234.7,209,5.2713925,8.00122317,00:22:13
667,07/01/2021 09:53:19,234.6,207,5.27139417,8.00122467,00:22:15
668,07/01/2021 09:53:21,234.7,204,5.2713925,8.00122417,00:22:16
669,07/01/2021 09:53:23,234.5,202,5.27137967,8.00122017,00:22:20
670,07/01/2021 09:53:25,234.4,200,5.27137533,8.001221,00:22:22
671,07/01/2021 09:53:27,234.5,202,5.27137567,8.001221,00:22:24
672,07/01/2021 09:53:29,234.4,203,5.27136917,8.0012205,00:22:26
673,07/01/2021 09:53:31,234.4,206,5.27136933,8.00121883,00:22:27
674,07/01/2021 09:53:33,234.3,207,5.271369,8.0012225,00:22:29
675,07/01/2021 09:53:35,234.1,209,5.27136767,8.00122517,00:22:31
676,07/01/2021 09:53:37,234,212,5.2713635,8.00122433,00:22:33
677,07/01/2021 09:53:39,234,210,5.27136233,8.00122633,00:22:35
678,07/01/2021 09:53:41,233.8,207,5.271368,8.00122933,00:22:37
679,07/01/2021 09:53:43,233.7,207,5.27136817,8.00122817,00:22:39
680,07/01/2021 09:53:45,233.6,205,5.27137417,8.00123117,00:22:40
681,07/01/2021 09:53:47,233.4,206,5.27137933,8.001234,00:22:42
682,07/01/2021 09:53:49,233.5,203,5.27137933,8.001234,00:22:42
683,07/01/2021 09:53:51,233.5,204,5.271365,8.00123,00:22:47
684,07/01/2021 09:53:53,233.4,205,5.2713645,8.001228,00:22:49
685,07/01/2021 09:53:55,233.4,207,5.27135417,8.00122483,00:22:51
686,07/01/2021 09:53:57,233.4,208,5.27136467,8.00122333,00:22:53
687,07/01/2021 09:53:59,233.3,213,5.2713775,8.00121817,00:22:55
688,07/01/2021 09:54:01,233.3,215,5.27138767,8.0012185,00:22:56
689,07/01/2021 09:54:03,233.4,217,5.27139633,8.0012185,00:22:58
690,07/01/2021 09:54:05,233.3,221,5.27139033,8.00121217,00:23:02
691,07/01/2021 09:54:07,233.2,223,5.27138083,8.00120933,00:23:04
692,07/01/2021 09:54:09,233.2,225,5.27138167,8.00120817,00:23:06
693,07/01/2021 09:54:11,233.1,225,5.27138033,8.001208,00:23:08
694,07/01/2021 09:54:13,233.1,227,5.27137733,8.00120633,00:23:09
695,07/01/2021 09:54:15,232.9,223,5.27137783,8.00120733,00:23:11
696,07/01/2021 09:54:17,232.8,223,5.27136517,8.00120567,00:23:13
697,07/01/2021 09:54:19,232.8,221,5.27135767,8.00120633,00:23:15
698,07/01/2021 09:54:21,232.8,220,5.2713605,8.00120733,00:23:17
699,07/01/2021 09:54:23,232.7,220,5.2713675,8.00120817,00:23:19
700,07/01/2021 09:54:25,232.5,222,5.27137133,8.001211,00:23:21
701,07/01/2021 09:54:27,232.4,223,5.27137183,8.00121067,00:23:22
702,07/01/2021 09:54:29,232.4,224,5.27137033,8.00120967,00:23:24
703,07/01/2021 09:54:31,232.4,225,5.271367,8.0012135,00:23:28
704,07/01/2021 09:54:33,232.3,224,5.27136717,8.00121217,00:23:30
705,07/01/2021 09:54:35,232.2,224,5.27136033,8.00121233,00:23:32
706,07/01/2021 09:54:37,232.1,222,5.27135417,8.00120833,00:23:34
707,07/01/2021 09:54:39,232.1,220,5.27134833,8.001209,00:23:35
708,07/01/2021 09:54:41,232,220,5.27134833,8.00120867,00:23:37
709,07/01/2021 09:54:43,232,224,5.27134867,8.00121267,00:23:39
710,07/01/2021 09:54:45,232,224,5.27135617,8.0012185,00:23:41
711,07/01/2021 09:54:47,231.8,226,5.27135,8.00121817,00:23:43
712,07/01/2021 09:54:49,231.8,226,5.2713525,8.00121383,00:23:45
713,07/01/2021 09:54:51,231.7,222,5.27136817,8.00121633,00:23:47
714,07/01/2021 09:54:53,231.8,221,5.271367,8.00121333,00:23:48
715,07/01/2021 09:54:55,231.7,220,5.27135883,8.00120783,00:23:52
716,07/01/2021 09:54:57,231.4,219,5.27135417,8.00120967,00:23:54
717,07/01/2021 09:54:59,231.2,219,5.27135567,8.0012105,00:23:56
718,07/01/2021 09:55:01,231.1,218,5.27135,8.001209,00:23:58
719,07/01/2021 09:55:03,231,221,5.27135033,8.00120967,NA
720,07/01/2021 09:55:05,230.8,221,5.27134383,8.00120933,00:24:01
721,07/01/2021 09:55:07,230.7,225,5.2713315,8.00121033,00:24:03
722,07/01/2021 09:55:09,230.5,227,5.27133233,8.00120983,00:24:05
723,07/01/2021 09:55:11,230.5,224,5.27132583,8.00121133,00:24:07
724,07/01/2021 09:55:13,230.3,224,5.27132283,8.00121033,00:24:09
