"","Sperre_LOG_DATETIME","Sperre_Depth","Sperre_Heading","Survey_ROV_LON","Survey_ROV_LAT","Survey_LOG_RELTIME"
"1022",2021-01-07 10:05:09,190.6,233,"5.27140483","8.00106933",00:34:05
"1023",2021-01-07 10:05:11,190.5,235,"5.27139833","8.00106817",00:34:07
"1024",2021-01-07 10:05:13,190.5,237,"5.27139500","8.00106717",00:34:09
"1025",2021-01-07 10:05:15,190.3,237,"5.27138733","8.00106617",00:34:11
"1026",2021-01-07 10:05:17,190.2,237,"5.27138850","8.00106500",00:34:13
"1027",2021-01-07 10:05:19,190.1,236,"5.27138817","8.00106383",00:34:14
"1028",2021-01-07 10:05:21,189.9,236,"5.27137433","8.00106117",00:34:18
"1029",2021-01-07 10:05:23,189.7,237,"5.27136200","8.00105933",00:34:20
"1030",2021-01-07 10:05:25,189.4,234,"5.27134967","8.00105817",00:34:22
"1031",2021-01-07 10:05:27,188.9,231,"5.27134217","8.00105417",00:34:24
"1032",2021-01-07 10:05:29,188.6,226,"5.27132650","8.00105200",00:34:26
"1033",2021-01-07 10:05:31,188.5,224,"5.27132067","8.00105050",00:34:27
"1034",2021-01-07 10:05:33,188.5,221,"5.27130917","8.00104933",00:34:29
"1035",2021-01-07 10:05:35,188.5,223,"5.27130817","8.00104850",00:34:31
"1036",2021-01-07 10:05:37,188.3,222,"5.27130483","8.00104700",00:34:33
"1037",2021-01-07 10:05:39,188.1,218,"5.27130333","8.00104783",00:34:35
"1038",2021-01-07 10:05:41,187.9,218,"5.27130900","8.00104917",00:34:37
"1039",2021-01-07 10:05:43,187.6,216,"5.27132183","8.00104933",00:34:39
"1040",2021-01-07 10:05:45,187.3,215,"5.27131217","8.00105000",00:34:40
"1041",2021-01-07 10:05:47,187.2,211,"5.27130533","8.00105200",00:34:44
"1042",2021-01-07 10:05:49,187,204,"5.27130533","8.00105133",00:34:46
"1043",2021-01-07 10:05:51,186.9,197,"5.27130333","8.00105333",00:34:48
"1044",2021-01-07 10:05:53,186.7,200,"5.27129733","8.00105800",00:34:50
"1045",2021-01-07 10:05:55,186.9,193,"5.27129917","8.00106200",00:34:51
"1046",2021-01-07 10:05:57,187,182,"5.27129083","8.00106183",00:34:53
"1047",2021-01-07 10:05:59,186.7,179,"5.27128067","8.00106367",00:34:55
"1048",2021-01-07 10:06:01,186.5,179,"5.27127650","8.00106450",00:34:57
"1049",2021-01-07 10:06:03,186.2,180,"5.27126000","8.00106600",00:34:59
"1050",2021-01-07 10:06:05,186,178,"5.27124050","8.00106700",00:35:01
"1051",2021-01-07 10:06:07,185.7,177,"5.27123667","8.00106600",00:35:03
"1052",2021-01-07 10:06:09,185.5,178,"5.27123767","8.00106683",00:35:04
"1053",2021-01-07 10:06:11,185.2,173,"5.27124000","8.00107033",00:35:08
"1054",2021-01-07 10:06:13,185.1,179,"5.27125267","8.00107150",00:35:10
"1055",2021-01-07 10:06:15,185.2,185,"5.27125650","8.00107283",00:35:12
"1056",2021-01-07 10:06:17,185.2,184,"5.27126017","8.00107300",00:35:14
"1057",2021-01-07 10:06:19,185.2,181,"5.27126383","8.00107250",00:35:16
"1058",2021-01-07 10:06:21,185.1,182,"5.27125167","8.00107283",00:35:17
"1059",2021-01-07 10:06:23,184.8,183,"5.27125033","8.00107417",00:35:19
"1060",2021-01-07 10:06:25,184.7,185,"5.27125083","8.00107700",00:35:21
"1061",2021-01-07 10:06:27,184.5,189,"5.27124717","8.00107750",00:35:23
"1062",2021-01-07 10:06:29,184.5,191,"5.27124867","8.00107850",00:35:25
"1063",2021-01-07 10:06:31,184.3,188,"5.27124633","8.00107983",00:35:27
"1064",2021-01-07 10:06:33,184.1,181,"5.27124000","8.00107950",00:35:29
"1065",2021-01-07 10:06:35,183.7,179,"5.27122867","8.00107783",00:35:30
"1066",2021-01-07 10:06:37,183.5,175,"5.27121950","8.00107700",00:35:34
"1067",2021-01-07 10:06:39,183.4,177,"5.27121783","8.00107750",00:35:36
"1068",2021-01-07 10:06:41,183,176,"5.27120750","8.00107733",00:35:38
"1069",2021-01-07 10:06:43,182.5,173,"5.27119500","8.00107550",00:35:40
"1070",2021-01-07 10:06:45,182.1,171,"5.27118950","8.00107700",00:35:41
"1071",2021-01-07 10:06:47,181.8,169,"5.27117283","8.00107550",00:35:43
"1072",2021-01-07 10:06:49,181.7,175,"5.27116767","8.00107717",00:35:45
"1073",2021-01-07 10:06:51,181.7,168,"5.27115783","8.00107800",00:35:47
"1074",2021-01-07 10:06:53,181.6,178,"5.27114967","8.00107983",00:35:49
"1075",2021-01-07 10:06:55,181.5,181,"5.27114333","8.00107667",00:35:51
"1076",2021-01-07 10:06:57,181.4,184,"5.27114783","8.00107583",00:35:53
"1077",2021-01-07 10:06:59,181.2,190,"5.27115017","8.00107433",00:35:54
"1078",2021-01-07 10:07:01,181,194,"5.27115517","8.00107150",00:35:58
"1079",2021-01-07 10:07:03,180.9,192,"5.27115167","8.00107167",00:36:00
"1080",2021-01-07 10:07:05,180.6,198,"5.27115533","8.00107200",00:36:02
"1081",2021-01-07 10:07:07,180.4,204,"5.27116533","8.00107267",00:36:04
"1082",2021-01-07 10:07:09,180.3,200,"5.27116933","8.00107617",00:36:06
"1083",2021-01-07 10:07:11,180.3,199,"5.27116183","8.00107867",00:36:07
"1084",2021-01-07 10:07:13,180.3,194,"5.27116767","8.00107767",00:36:09
"1085",2021-01-07 10:07:15,180.2,204,"5.27117317","8.00107967",00:36:11
"1086",2021-01-07 10:07:17,179.9,211,"5.27117617","8.00108050",00:36:13
"1087",2021-01-07 10:07:19,179.6,211,"5.27119133","8.00108250",00:36:15
"1088",2021-01-07 10:07:21,179.4,215,"5.27119750","8.00108200",00:36:17
"1089",2021-01-07 10:07:23,179.3,216,"5.27119450","8.00108233",00:36:19
"1090",2021-01-07 10:07:25,179.1,218,"5.27118833","8.00108283",00:36:20
"1091",2021-01-07 10:07:27,179,221,"5.27117533","8.00108233",00:36:24
"1092",2021-01-07 10:07:29,178.8,224,"5.27117133","8.00108150",00:36:26
"1093",2021-01-07 10:07:31,178.6,228,"5.27117317","8.00108217",00:36:28
"1094",2021-01-07 10:07:33,178.6,213,"5.27116883","8.00108267",00:36:30
"1095",2021-01-07 10:07:35,178.6,216,"5.27116650","8.00108583",00:36:32
"1096",2021-01-07 10:07:37,178.6,216,"5.27116800","8.00108683",00:36:33
"1097",2021-01-07 10:07:39,178.2,220,"5.27116683","8.00108833",00:36:35
"1098",2021-01-07 10:07:41,177.8,219,"5.27116950","8.00108717",00:36:37
"1099",2021-01-07 10:07:43,177.5,215,"5.27117233","8.00108683",00:36:39
"1100",2021-01-07 10:07:45,177.1,205,"5.27117850","8.00108600",00:36:41
"1101",2021-01-07 10:07:47,176.7,200,"5.27118633","8.00108433",00:36:43
"1102",2021-01-07 10:07:49,176.3,193,"5.27119333","8.00108483",00:36:45
"1103",2021-01-07 10:07:51,176,191,"5.27118767","8.00108400",00:36:46
"1104",2021-01-07 10:07:53,175.6,189,"5.27119550","8.00108400",00:36:50
"1105",2021-01-07 10:07:55,175.3,188,"5.27119967","8.00108367",00:36:52
"1106",2021-01-07 10:07:57,175.1,185,"5.27119567","8.00108433",00:36:54
"1107",2021-01-07 10:07:59,175,187,"5.27119950","8.00108250",00:36:56
"1108",2021-01-07 10:08:01,174.8,189,"5.27120183","8.00107833",00:36:57
"1109",2021-01-07 10:08:03,174.8,189,"5.27120733","8.00107533",00:36:59
"1110",2021-01-07 10:08:05,174.8,192,"5.27121650","8.00107217",00:37:01
"1111",2021-01-07 10:08:07,174.8,192,"5.27122533","8.00106900",00:37:03
"1112",2021-01-07 10:08:09,174.6,191,"5.27122933","8.00106733",00:37:05
"1113",2021-01-07 10:08:11,174.4,192,"5.27124000","8.00106450",00:37:07
"1114",2021-01-07 10:08:13,174.4,192,"5.27124650","8.00106367",00:37:09
"1115",2021-01-07 10:08:15,174.6,186,"5.27125867","8.00106450",00:37:10
"1116",2021-01-07 10:08:17,174.7,193,"5.27127783","8.00105967",00:37:14
"1117",2021-01-07 10:08:19,174.4,191,"5.27128567","8.00105783",00:37:16
"1118",2021-01-07 10:08:21,174.1,191,"5.27129850","8.00105633",00:37:18
"1119",2021-01-07 10:08:23,173.8,191,"5.27130333","8.00105650",00:37:20
"1120",2021-01-07 10:08:25,173.2,191,"5.27130417","8.00105733",00:37:22
"1121",2021-01-07 10:08:27,172.7,191,"5.27130633","8.00105917",00:37:23
"1122",2021-01-07 10:08:29,172.5,192,"5.27131333","8.00105967",00:37:25
"1123",2021-01-07 10:08:31,172.3,195,"5.27131883","8.00105767",00:37:27
"1124",2021-01-07 10:08:33,172.2,192,"5.27132383","8.00105717",00:37:29
"1125",2021-01-07 10:08:35,171.9,190,"5.27132650","8.00105250",00:37:31
"1126",2021-01-07 10:08:37,171.6,191,"5.27133350","8.00104933",00:37:33
"1127",2021-01-07 10:08:39,171.3,192,"5.27133850","8.00104567",00:37:35
"1128",2021-01-07 10:08:41,171.1,194,"5.27134617","8.00104550",00:37:36
"1129",2021-01-07 10:08:43,170.9,194,"5.27135933","8.00104700",00:37:40
"1130",2021-01-07 10:08:45,170.8,195,"5.27136633","8.00104750",00:37:42
"1131",2021-01-07 10:08:47,170.8,204,"5.27137167","8.00104867",00:37:44
"1132",2021-01-07 10:08:49,170.7,210,"5.27137650","8.00104800",00:37:46
"1133",2021-01-07 10:08:51,170.7,215,"5.27137583","8.00104583",00:37:47
"1134",2021-01-07 10:08:53,170.7,217,"5.27137550","8.00104183",00:37:49
"1135",2021-01-07 10:08:55,170.6,215,"5.27137550","8.00103983",00:37:51
"1136",2021-01-07 10:08:57,170.5,214,"5.27137117","8.00104033",00:37:53
"1137",2021-01-07 10:08:59,170.4,210,"5.27136433","8.00103917",00:37:55
"1138",2021-01-07 10:09:01,170.2,209,"5.27136400","8.00103633",00:37:57
"1139",2021-01-07 10:09:03,170,206,"5.27136117","8.00103467",00:37:59
"1140",2021-01-07 10:09:05,169.9,202,"5.27136250","8.00103533",00:38:00
"1141",2021-01-07 10:09:07,169.6,203,"5.27136550","8.00103150",00:38:04
"1142",2021-01-07 10:09:09,169.6,206,"5.27136650","8.00102800",00:38:06
"1143",2021-01-07 10:09:11,169.3,207,"5.27136467","8.00102800",00:38:08
"1144",2021-01-07 10:09:13,169.3,209,"5.27136583","8.00102767",00:38:10
"1145",2021-01-07 10:09:15,169,209,"5.27136733","8.00102800",00:38:12
"1146",2021-01-07 10:09:17,169.1,214,"5.27137117","8.00102900",00:38:13
"1147",2021-01-07 10:09:19,168.9,212,"5.27137517","8.00102817",00:38:15
"1148",2021-01-07 10:09:21,168.9,209,"5.27137033","8.00102783",00:38:17
"1149",2021-01-07 10:09:23,168.6,206,"5.27136833","8.00102667",00:38:19
"1150",2021-01-07 10:09:25,168.3,206,"5.27137317","8.00102650",00:38:21
"1151",2021-01-07 10:09:27,168,206,"5.27137533","8.00102483",00:38:23
"1152",2021-01-07 10:09:29,167.9,204,"5.27136867","8.00102583",00:38:25
"1153",2021-01-07 10:09:31,167.6,205,"5.27136567","8.00102717",00:38:26
"1154",2021-01-07 10:09:33,167.5,206,"5.27136067","8.00102983",00:38:30
"1155",2021-01-07 10:09:35,167.2,206,"5.27136167","8.00103050",00:38:32
"1156",2021-01-07 10:09:37,166.8,204,"5.27136317","8.00103050",00:38:34
"1157",2021-01-07 10:09:39,166.6,203,"5.27136350","8.00103200",00:38:36
"1158",2021-01-07 10:09:41,166.3,203,"5.27136950","8.00103083",00:38:38
"1159",2021-01-07 10:09:43,166,202,"5.27137200","8.00102917",00:38:39
"1160",2021-01-07 10:09:45,165.7,202,"5.27137183","8.00102783",00:38:41
"1161",2021-01-07 10:09:47,165.5,208,"5.27137400","8.00102850",00:38:43
"1162",2021-01-07 10:09:49,165.5,205,"5.27137667","8.00102783",00:38:45
"1163",2021-01-07 10:09:51,165.4,206,"5.27137283","8.00102550",00:38:47
"1164",2021-01-07 10:09:53,165.4,207,"5.27137033","8.00102367",00:38:49
"1165",2021-01-07 10:09:55,165.2,208,"5.27137233","8.00102067",00:38:51
"1166",2021-01-07 10:09:57,165.2,208,"5.27136933","8.00101883",00:38:52
"1167",2021-01-07 10:09:59,165.1,207,"5.27137167","8.00101533",00:38:56
"1168",2021-01-07 10:10:01,164.9,205,"5.27137050","8.00101317",00:38:58
"1169",2021-01-07 10:10:03,164.7,205,"5.27136917","8.00100983",NA
"1170",2021-01-07 10:10:05,164.4,207,"5.27136367","8.00100667",00:39:02
"1171",2021-01-07 10:10:07,164.3,207,"5.27136117","8.00100367",00:39:04
"1172",2021-01-07 10:10:09,164,209,"5.27136383","8.00100100",00:39:05
"1173",2021-01-07 10:10:11,164.1,209,"5.27135983","8.00099900",00:39:07
"1174",2021-01-07 10:10:13,163.8,206,"5.27135767","8.00099733",00:39:09
"1175",2021-01-07 10:10:15,163.6,207,"5.27135967","8.00099633",00:39:11
"1176",2021-01-07 10:10:17,163.5,208,"5.27135700","8.00099550",00:39:13
"1177",2021-01-07 10:10:19,163.3,202,"5.27135600","8.00099383",00:39:15
"1178",2021-01-07 10:10:21,163.2,193,"5.27135050","8.00099233",00:39:16
"1179",2021-01-07 10:10:23,163,188,"5.27134850","8.00099033",00:39:20
"1180",2021-01-07 10:10:25,162.7,186,"5.27134733","8.00098933",00:39:22
"1181",2021-01-07 10:10:27,162.4,187,"5.27134333","8.00098967",00:39:24
"1182",2021-01-07 10:10:29,162.2,184,"5.27134333","8.00098967",00:39:24
"1183",2021-01-07 10:10:31,162,188,"5.27134017","8.00098817",00:39:28
"1184",2021-01-07 10:10:33,161.8,185,"5.27134933","8.00098367",00:39:29
"1185",2021-01-07 10:10:35,161.7,183,"5.27135300","8.00097917",00:39:31
"1186",2021-01-07 10:10:37,161.8,196,"5.27136400","8.00097550",00:39:33
"1187",2021-01-07 10:10:39,161.8,199,"5.27137617","8.00097367",00:39:35
"1188",2021-01-07 10:10:41,161.6,206,"5.27138517","8.00097183",00:39:36
"1189",2021-01-07 10:10:43,161.6,209,"5.27141050","8.00096600",00:39:40
"1190",2021-01-07 10:10:45,161.3,210,"5.27142350","8.00096517",00:39:42
"1191",2021-01-07 10:10:47,160.9,211,"5.27143300","8.00096483",00:39:44
"1192",2021-01-07 10:10:49,160.6,212,"5.27143817","8.00096450",00:39:46
"1193",2021-01-07 10:10:51,160.3,212,"5.27143817","8.00096433",00:39:48
"1194",2021-01-07 10:10:53,160.1,210,"5.27143317","8.00096283",00:39:49
"1195",2021-01-07 10:10:55,160.1,205,"5.27143167","8.00095933",00:39:51
"1196",2021-01-07 10:10:57,159.8,203,"5.27143117","8.00095400",00:39:53
"1197",2021-01-07 10:10:59,159.5,207,"5.27142783","8.00095050",00:39:55
"1198",2021-01-07 10:11:01,159.1,211,"5.27143383","8.00094650",00:39:57
"1199",2021-01-07 10:11:03,159,219,"5.27143750","8.00094250",00:39:59
"1200",2021-01-07 10:11:05,158.8,222,"5.27143667","8.00093917",00:40:01
"1201",2021-01-07 10:11:07,159,229,"5.27144133","8.00093500",00:40:02
"1202",2021-01-07 10:11:09,159.2,233,"5.27143400","8.00092483",00:40:06
"1203",2021-01-07 10:11:11,159.4,234,"5.27142917","8.00092050",00:40:08
"1204",2021-01-07 10:11:13,159.3,235,"5.27141900","8.00091483",00:40:10
"1205",2021-01-07 10:11:15,159.3,234,"5.27141067","8.00091000",00:40:12
"1206",2021-01-07 10:11:17,159.1,231,"5.27139917","8.00090533",00:40:14
"1207",2021-01-07 10:11:19,159.1,233,"5.27138983","8.00090167",00:40:15
"1208",2021-01-07 10:11:21,159.2,238,"5.27138783","8.00089767",00:40:17
"1209",2021-01-07 10:11:23,159.2,238,"5.27138167","8.00089383",00:40:19
"1210",2021-01-07 10:11:25,159,240,"5.27137683","8.00089050",00:40:21
"1211",2021-01-07 10:11:27,158.7,240,"5.27137867","8.00088917",00:40:23
"1212",2021-01-07 10:11:29,158.7,242,"5.27137850","8.00088950",00:40:25
"1213",2021-01-07 10:11:31,158.5,239,"5.27137867","8.00088950",00:40:27
"1214",2021-01-07 10:11:33,158.4,239,"5.27137683","8.00089017",00:40:28
"1215",2021-01-07 10:11:35,158.4,238,"5.27136933","8.00088917",00:40:32
"1216",2021-01-07 10:11:37,158.3,238,"5.27136550","8.00088883",00:40:34
"1217",2021-01-07 10:11:39,158.1,238,"5.27136017","8.00088933",00:40:36
"1218",2021-01-07 10:11:41,158,234,"5.27135217","8.00088867",00:40:38
"1219",2021-01-07 10:11:43,158.1,235,"5.27134800","8.00088883",00:40:39
"1220",2021-01-07 10:11:45,157.9,235,"5.27134717","8.00088750",00:40:41
"1221",2021-01-07 10:11:47,157.6,236,"5.27134300","8.00088683",00:40:43
"1222",2021-01-07 10:11:49,157.4,236,"5.27134150","8.00088583",00:40:45
"1223",2021-01-07 10:11:51,157.2,234,"5.27133900","8.00088450",00:40:47
"1224",2021-01-07 10:11:53,157,233,"5.27133200","8.00088233",00:40:49
"1225",2021-01-07 10:11:55,156.8,233,"5.27132633","8.00088000",00:40:51
"1226",2021-01-07 10:11:57,156.5,232,"5.27131933","8.00087867",00:40:52
"1227",2021-01-07 10:11:59,156.1,232,"5.27131050","8.00087417",00:40:56
"1228",2021-01-07 10:12:01,155.9,229,"5.27131117","8.00087400",00:40:58
"1229",2021-01-07 10:12:03,155.7,230,"5.27130517","8.00087233",NA
"1230",2021-01-07 10:12:05,155.4,229,"5.27130083","8.00086833",00:41:02
"1231",2021-01-07 10:12:07,155.2,229,"5.27129967","8.00086833",00:41:04
"1232",2021-01-07 10:12:09,155.1,228,"5.27129917","8.00086867",00:41:05
"1233",2021-01-07 10:12:11,154.9,224,"5.27129050","8.00086783",00:41:07
"1234",2021-01-07 10:12:13,154.5,223,"5.27128250","8.00086733",00:41:09
"1235",2021-01-07 10:12:15,154.4,223,"5.27127000","8.00086483",00:41:11
"1236",2021-01-07 10:12:17,154.3,224,"5.27126183","8.00086217",00:41:13
"1237",2021-01-07 10:12:19,154.4,225,"5.27125017","8.00085917",00:41:15
"1238",2021-01-07 10:12:21,154.2,235,"5.27124567","8.00085600",00:41:17
"1239",2021-01-07 10:12:23,154,245,"5.27124517","8.00085467",00:41:18
"1240",2021-01-07 10:12:25,153.7,251,"5.27125350","8.00085333",00:41:22
"1241",2021-01-07 10:12:27,153.5,255,"5.27125983","8.00085367",00:41:24
"1242",2021-01-07 10:12:29,153.3,243,"5.27126300","8.00085567",00:41:26
"1243",2021-01-07 10:12:31,153.5,224,"5.27125917","8.00085867",00:41:28
"1244",2021-01-07 10:12:33,153.5,207,"5.27124967","8.00086050",00:41:30
"1245",2021-01-07 10:12:35,153.2,198,"5.27123967","8.00086033",00:41:31
"1246",2021-01-07 10:12:37,152.9,195,"5.27123267","8.00086050",00:41:33
"1247",2021-01-07 10:12:39,152.5,199,"5.27122617","8.00086117",00:41:35
"1248",2021-01-07 10:12:41,152.1,208,"5.27122300","8.00086083",00:41:37
"1249",2021-01-07 10:12:43,151.9,224,"5.27122500","8.00085917",00:41:39
"1250",2021-01-07 10:12:45,151.6,235,"5.27122700","8.00085767",00:41:41
"1251",2021-01-07 10:12:47,151.6,248,"5.27122850","8.00085633",00:41:43
"1252",2021-01-07 10:12:49,151.8,241,"5.27123383","8.00085617",00:41:44
"1253",2021-01-07 10:12:51,151.8,236,"5.27122633","8.00085400",00:41:48
"1254",2021-01-07 10:12:53,151.6,232,"5.27121650","8.00085217",00:41:50
"1255",2021-01-07 10:12:55,151.3,225,"5.27121567","8.00084883",00:41:52
"1256",2021-01-07 10:12:57,151.2,218,"5.27120933","8.00084400",00:41:54
"1257",2021-01-07 10:12:59,151,216,"5.27121300","8.00084100",00:41:56
"1258",2021-01-07 10:13:01,151,220,"5.27121550","8.00083750",00:41:57
"1259",2021-01-07 10:13:03,151.1,218,"5.27121567","8.00083433",00:41:59
"1260",2021-01-07 10:13:05,151,217,"5.27121900","8.00083150",00:42:01
"1261",2021-01-07 10:13:07,150.9,217,"5.27121767","8.00083083",00:42:03
"1262",2021-01-07 10:13:09,150.8,217,"5.27121767","8.00083083",00:42:03
"1263",2021-01-07 10:13:11,150.6,214,"5.27122017","8.00083000",00:42:07
"1264",2021-01-07 10:13:13,150.6,211,"5.27122867","8.00082950",00:42:08
"1265",2021-01-07 10:13:15,150.5,209,"5.27123233","8.00082750",00:42:10
"1266",2021-01-07 10:13:17,150.3,209,"5.27123867","8.00082417",00:42:14
"1267",2021-01-07 10:13:19,150,210,"5.27124850","8.00082167",00:42:16
"1268",2021-01-07 10:13:21,149.8,214,"5.27126150","8.00082033",00:42:18
"1269",2021-01-07 10:13:23,149.6,219,"5.27127000","8.00081767",00:42:20
"1270",2021-01-07 10:13:25,149.5,220,"5.27128283","8.00081483",00:42:21
"1271",2021-01-07 10:13:27,149.2,221,"5.27129300","8.00081150",00:42:23
"1272",2021-01-07 10:13:29,148.8,222,"5.27129667","8.00080817",00:42:25
"1273",2021-01-07 10:13:31,148.7,223,"5.27129800","8.00080633",00:42:27
"1274",2021-01-07 10:13:33,148.3,220,"5.27129900","8.00080333",00:42:29
"1275",2021-01-07 10:13:35,148,220,"5.27130017","8.00080017",00:42:31
"1276",2021-01-07 10:13:37,147.9,219,"5.27130567","8.00079717",00:42:33
"1277",2021-01-07 10:13:39,147.7,221,"5.27130750","8.00079267",00:42:34
"1278",2021-01-07 10:13:41,147.5,220,"5.27131333","8.00078350",00:42:38
"1279",2021-01-07 10:13:43,147.3,225,"5.27132150","8.00077933",00:42:40
"1280",2021-01-07 10:13:45,147.2,222,"5.27132650","8.00077517",00:42:42
"1281",2021-01-07 10:13:47,147,222,"5.27133267","8.00077200",00:42:44
"1282",2021-01-07 10:13:49,146.9,223,"5.27133850","8.00077000",00:42:46
"1283",2021-01-07 10:13:51,146.6,222,"5.27134583","8.00076883",00:42:47
"1284",2021-01-07 10:13:53,146.5,224,"5.27134683","8.00076600",00:42:49
"1285",2021-01-07 10:13:55,146.3,224,"5.27134967","8.00076500",00:42:51
"1286",2021-01-07 10:13:57,146.1,224,"5.27134617","8.00076300",00:42:53
"1287",2021-01-07 10:13:59,145.8,225,"5.27134867","8.00076117",00:42:55
"1288",2021-01-07 10:14:01,145.6,225,"5.27135167","8.00075933",00:42:57
"1289",2021-01-07 10:14:03,145.1,227,"5.27135167","8.00075733",00:42:59
"1290",2021-01-07 10:14:05,144.6,230,"5.27135783","8.00075483",00:43:00
"1291",2021-01-07 10:14:07,144.1,231,"5.27136717","8.00074933",00:43:04
"1292",2021-01-07 10:14:09,143.7,230,"5.27137000","8.00074717",00:43:06
"1293",2021-01-07 10:14:11,143.4,227,"5.27136950","8.00074383",00:43:08
"1294",2021-01-07 10:14:13,143.3,227,"5.27136733","8.00074200",00:43:10
"1295",2021-01-07 10:14:15,143,225,"5.27135800","8.00073817",00:43:12
"1296",2021-01-07 10:14:17,142.7,225,"5.27135483","8.00073517",00:43:13
"1297",2021-01-07 10:14:19,142.4,228,"5.27135183","8.00073250",00:43:15
"1298",2021-01-07 10:14:21,142.1,234,"5.27134967","8.00073017",00:43:17
"1299",2021-01-07 10:14:23,141.7,242,"5.27134583","8.00072450",00:43:19
"1300",2021-01-07 10:14:25,141.3,247,"5.27134383","8.00071967",00:43:21
"1301",2021-01-07 10:14:27,141,251,"5.27134583","8.00071583",00:43:23
"1302",2021-01-07 10:14:29,140.9,251,"5.27134617","8.00071333",00:43:25
"1303",2021-01-07 10:14:31,140.6,251,"5.27134383","8.00071100",00:43:26
"1304",2021-01-07 10:14:33,140.4,249,"5.27133317","8.00070733",00:43:30
"1305",2021-01-07 10:14:35,140.1,247,"5.27132800","8.00070500",00:43:32
"1306",2021-01-07 10:14:37,139.7,242,"5.27132000","8.00070150",00:43:34
"1307",2021-01-07 10:14:39,139.5,233,"5.27131083","8.00069817",00:43:36
"1308",2021-01-07 10:14:41,139.3,231,"5.27130217","8.00069483",00:43:37
"1309",2021-01-07 10:14:43,139.1,231,"5.27129783","8.00069100",00:43:39
"1310",2021-01-07 10:14:45,138.8,231,"5.27129200","8.00068667",00:43:41
"1311",2021-01-07 10:14:47,138.7,232,"5.27128717","8.00068133",00:43:43
"1312",2021-01-07 10:14:49,138.4,232,"5.27128133","8.00067767",00:43:45
"1313",2021-01-07 10:14:51,138.2,231,"5.27127617","8.00067517",00:43:47
"1314",2021-01-07 10:14:53,137.9,226,"5.27127500","8.00067433",00:43:49
"1315",2021-01-07 10:14:55,137.6,224,"5.27127167","8.00067083",00:43:50
"1316",2021-01-07 10:14:57,137.3,223,"5.27127033","8.00066300",00:43:54
"1317",2021-01-07 10:14:59,137.2,221,"5.27125950","8.00065733",00:43:56
"1318",2021-01-07 10:15:01,137,219,"5.27125283","8.00065033",00:43:58
"1319",2021-01-07 10:15:03,136.8,219,"5.27124350","8.00064400",NA
"1320",2021-01-07 10:15:05,136.5,221,"5.27123400","8.00063767",00:44:02
"1321",2021-01-07 10:15:07,136.3,220,"5.27122533","8.00063183",00:44:03
"1322",2021-01-07 10:15:09,136.1,218,"5.27122283","8.00062800",00:44:05
"1323",2021-01-07 10:15:11,135.8,218,"5.27122483","8.00062417",00:44:07
"1324",2021-01-07 10:15:13,135.7,217,"5.27123000","8.00062083",00:44:09
"1325",2021-01-07 10:15:15,135.6,218,"5.27123583","8.00061867",00:44:11
"1326",2021-01-07 10:15:17,135.7,209,"5.27123733","8.00061733",00:44:13
"1327",2021-01-07 10:15:19,135.8,202,"5.27122800","8.00061300",00:44:15
"1328",2021-01-07 10:15:21,135.8,198,"5.27122050","8.00060750",00:44:16
"1329",2021-01-07 10:15:23,135.6,205,"5.27123100","8.00059617",00:44:20
"1330",2021-01-07 10:15:25,135.5,202,"5.27124117","8.00058900",00:44:22
"1331",2021-01-07 10:15:27,135.5,198,"5.27125183","8.00058017",00:44:24
"1332",2021-01-07 10:15:29,135.5,201,"5.27126350","8.00057333",00:44:26
"1333",2021-01-07 10:15:31,135.4,193,"5.27127550","8.00056700",00:44:28
"1334",2021-01-07 10:15:33,135.3,197,"5.27127933","8.00056017",00:44:29
"1335",2021-01-07 10:15:35,135.2,192,"5.27129067","8.00055433",00:44:31
"1336",2021-01-07 10:15:37,135.2,191,"5.27129567","8.00054533",00:44:33
"1337",2021-01-07 10:15:39,135.2,185,"5.27130600","8.00053867",00:44:35
"1338",2021-01-07 10:15:41,135.4,188,"5.27131350","8.00053217",00:44:37
"1339",2021-01-07 10:15:43,135.6,183,"5.27131883","8.00052433",00:44:39
"1340",2021-01-07 10:15:45,135.8,189,"5.27132533","8.00051817",00:44:41
"1341",2021-01-07 10:15:47,135.7,190,"5.27133583","8.00051417",00:44:42
"1342",2021-01-07 10:15:49,135.5,201,"5.27135900","8.00050267",00:44:46
"1343",2021-01-07 10:15:51,135.3,197,"5.27137350","8.00049650",00:44:48
"1344",2021-01-07 10:15:53,135.2,200,"5.27139017","8.00049050",00:44:50
"1345",2021-01-07 10:15:55,135.2,205,"5.27139933","8.00048467",00:44:52
"1346",2021-01-07 10:15:57,135,207,"5.27140983","8.00047917",00:44:54
"1347",2021-01-07 10:15:59,134.8,204,"5.27141417","8.00047133",00:44:55
"1348",2021-01-07 10:16:01,134.8,204,"5.27141667","8.00046417",00:44:57
"1349",2021-01-07 10:16:03,134.6,203,"5.27141217","8.00045517",00:44:59
"1350",2021-01-07 10:16:05,134.5,204,"5.27140500","8.00044817",00:45:01
"1351",2021-01-07 10:16:07,134.4,202,"5.27139733","8.00044000",00:45:03
"1352",2021-01-07 10:16:09,134.4,203,"5.27139217","8.00043117",00:45:05
"1353",2021-01-07 10:16:11,134.2,206,"5.27138817","8.00042350",00:45:06
"1354",2021-01-07 10:16:13,134.1,207,"5.27138667","8.00041633",00:45:08
