mtime,Survey_LOG_RELTIME,Survey_ROV_LON,Survey_ROV_LAT,Sperre_LOG_DATETIME,Sperre_Depth,Sperre_Heading,LON2,LAT2,DEPTH2,xsmoothed,ysmoothed
2021-01-07T09:57:52Z,NA,NA,NA,NA,NA,NA,5.271372749999999,8.0011215,218.8,5.271369632188396,8.001125155969731
2021-01-07T09:57:53Z,00:26:50,5.27137383,8.00112133,2021-01-07T09:57:53Z,218.7,208,5.27137383,8.00112133,218.7,5.271370974891774,8.001124741278646
2021-01-07T09:57:54Z,NA,NA,NA,NA,NA,NA,5.27137658,8.001121829999999,218.64999999999998,5.271372202122792,8.00112435806802
2021-01-07T09:57:55Z,00:26:51,5.27137933,8.00112233,2021-01-07T09:57:55Z,218.6,209,5.27137933,8.00112233,218.6,5.271373305877395,8.00112400589258
2021-01-07T09:57:56Z,NA,NA,NA,NA,NA,NA,5.2713805,8.001123165,218.5,5.271374278151529,8.001123684307057
2021-01-07T09:57:57Z,00:26:53,5.27138167,8.001124,2021-01-07T09:57:57Z,218.4,209,5.27138167,8.001124,218.4,5.27137511094114,8.001123392866182
2021-01-07T09:57:58Z,NA,NA,NA,NA,NA,NA,5.2713861699999995,8.001125085,218.25,5.27137579869721,8.001123130982617
2021-01-07T09:57:59Z,00:26:55,5.27139067,8.00112617,2021-01-07T09:57:59Z,218.1,211,5.27139067,8.00112617,218.1,5.2713763456908875,8.001122897500755
2021-01-07T09:58:00Z,NA,NA,NA,NA,NA,NA,5.2713904199999995,8.001124834999999,218.05,5.271376758648362,8.001122691122939
2021-01-07T09:58:01Z,00:26:57,5.27139017,8.0011235,2021-01-07T09:58:01Z,218,212,5.27139017,8.0011235,218,5.271377044295817,8.001122510551495
2021-01-07T09:58:02Z,NA,NA,NA,NA,NA,NA,5.271391835,8.001123835000001,217.95,5.271377209359441,8.001122354488757
2021-01-07T09:58:03Z,00:26:59,5.2713935,8.00112417,2021-01-07T09:58:03Z,217.9,210,5.2713935,8.00112417,217.9,5.271377260565423,8.001122221637061
2021-01-07T09:58:04Z,NA,NA,NA,NA,NA,NA,5.2713920850000004,8.00112417,217.9,5.271377204639948,8.00112211069874
2021-01-07T09:58:05Z,00:27:01,5.27139067,8.00112417,2021-01-07T09:58:05Z,217.9,208,5.27139067,8.00112417,217.9,5.271377048309204,8.001122020376123
2021-01-07T09:58:06Z,NA,NA,NA,NA,NA,NA,5.271386335,8.0011235,217.8,5.271376798299377,8.001121949371544
2021-01-07T09:58:07Z,00:27:03,5.271382,8.00112283,2021-01-07T09:58:07Z,217.7,211,5.271382,8.00112283,217.7,5.271376461336656,8.00112189638734
2021-01-07T09:58:08Z,NA,NA,NA,NA,NA,NA,5.271380665000001,8.001122330000001,217.6,5.271376044147228,8.001121860125846
2021-01-07T09:58:09Z,00:27:04,5.27137933,8.00112183,2021-01-07T09:58:09Z,217.5,213,5.27137933,8.00112183,217.5,5.271375553457277,8.001121839289388
2021-01-07T09:58:10Z,NA,NA,NA,NA,NA,NA,5.271381915,8.001120830000001,217.35,5.271374995992995,8.001121832580301
2021-01-07T09:58:11Z,00:27:08,5.2713845,8.00111983,2021-01-07T09:58:11Z,217.2,216,5.2713845,8.00111983,217.2,5.271374378480567,8.001121838700922
2021-01-07T09:58:12Z,NA,NA,NA,NA,NA,NA,5.2713815,8.001119,217.14999999999998,5.271373707646178,8.00112185635358
2021-01-07T09:58:13Z,00:27:10,5.2713785,8.00111817,2021-01-07T09:58:13Z,217.1,214,5.2713785,8.00111817,217.1,5.27137299021602,8.00112188424061
2021-01-07T09:58:14Z,NA,NA,NA,NA,NA,NA,5.271378335,8.001119335,217.1,5.271372232916275,8.001121921064346
2021-01-07T09:58:15Z,00:27:12,5.27137817,8.0011205,2021-01-07T09:58:15Z,217.1,214,5.27137817,8.0011205,217.1,5.271371442402911,8.001121965548794
2021-01-07T09:58:16Z,NA,NA,NA,NA,NA,NA,5.271374835,8.00112125,217,5.271370625051,8.001122016504667
2021-01-07T09:58:17Z,00:27:14,5.2713715,8.001122,2021-01-07T09:58:17Z,216.9,213,5.2713715,8.001122,216.9,5.2713697871654,8.001122072764343
2021-01-07T09:58:18Z,NA,NA,NA,NA,NA,NA,5.271363,8.00112225,216.9,5.271368935050957,8.00112213316021
2021-01-07T09:58:19Z,00:27:15,5.2713545,8.0011225,2021-01-07T09:58:19Z,216.9,215,5.2713545,8.0011225,216.9,5.2713680750125285,8.00112219652465
2021-01-07T09:58:20Z,NA,NA,NA,NA,NA,NA,5.271351585,8.001123,216.75,5.271367213354964,8.001122261690046
2021-01-07T09:58:21Z,00:27:17,5.27134867,8.0011235,2021-01-07T09:58:21Z,216.6,213,5.27134867,8.0011235,216.6,5.2713663563831155,8.001122327488781
2021-01-07T09:58:22Z,NA,NA,NA,NA,NA,NA,5.27134875,8.001122835,216.45,5.271365510401837,8.001122392753246
2021-01-07T09:58:23Z,00:27:19,5.27134883,8.00112217,2021-01-07T09:58:23Z,216.3,212,5.27134883,8.00112217,216.3,5.271364681715981,8.001122456315818
2021-01-07T09:58:24Z,NA,NA,NA,NA,NA,NA,5.271347165,8.001123,216.15,5.271363876630397,8.00112251700888
2021-01-07T09:58:25Z,00:27:21,5.2713455,8.00112383,2021-01-07T09:58:25Z,216,210,5.2713455,8.00112383,216,5.271363101449942,8.001122573664825
2021-01-07T09:58:26Z,NA,NA,NA,NA,NA,NA,5.27134925,8.00112358,215.95,5.271362362479465,8.001122625116023
2021-01-07T09:58:27Z,00:27:23,5.271353,8.00112333,2021-01-07T09:58:27Z,215.9,206,5.271353,8.00112333,215.9,5.27136166602382,8.001122670194867
2021-01-07T09:58:28Z,NA,NA,NA,NA,NA,NA,5.2713505000000005,8.001124664999999,215.8,5.271361018387856,8.00112270773374
2021-01-07T09:58:29Z,00:27:25,5.271348,8.001126,2021-01-07T09:58:29Z,215.7,211,5.271348,8.001126,215.7,5.271360425876432,8.001122736565023
2021-01-07T09:58:30Z,NA,NA,NA,NA,NA,NA,5.271352165,8.001126915,215.64999999999998,5.2713598947943945,8.001122755521106
2021-01-07T09:58:31Z,00:27:27,5.27135633,8.00112783,2021-01-07T09:58:31Z,215.6,217,5.27135633,8.00112783,215.6,5.271359431446598,8.00112276343436
2021-01-07T09:58:32Z,NA,NA,NA,NA,NA,NA,5.271359,8.00112683,215.45,5.271359042137897,8.001122759137182
2021-01-07T09:58:33Z,00:27:28,5.27136167,8.00112583,2021-01-07T09:58:33Z,215.3,220,5.27136167,8.00112583,215.3,5.271358731688754,8.001122741787125
2021-01-07T09:58:34Z,NA,NA,NA,NA,NA,NA,5.271359,8.00112358,215.15,5.271358498982085,8.001122711842418
2021-01-07T09:58:35Z,00:27:30,5.27135633,8.00112133,2021-01-07T09:58:35Z,215,218,5.27135633,8.00112133,215,5.271358341416423,8.001122670086486
2021-01-07T09:58:36Z,NA,NA,NA,NA,NA,NA,5.27135708,8.001121165,214.9,5.271358256390293,8.001122617302737
2021-01-07T09:58:37Z,00:27:34,5.27135783,8.001121,2021-01-07T09:58:37Z,214.8,217,5.27135783,8.001121,214.8,5.271358241302229,8.001122554274579
2021-01-07T09:58:38Z,NA,NA,NA,NA,NA,NA,5.2713605,8.001121665,214.7,5.271358293550756,8.001122481785425
2021-01-07T09:58:39Z,00:27:36,5.27136317,8.00112233,2021-01-07T09:58:39Z,214.6,216,5.27136317,8.00112233,214.6,5.271358410534408,8.001122400618685
2021-01-07T09:58:40Z,NA,NA,NA,NA,NA,NA,5.271365749999999,8.00112325,214.45,5.271358589651709,8.001122311557774
2021-01-07T09:58:41Z,00:27:38,5.27136833,8.00112417,2021-01-07T09:58:41Z,214.3,216,5.27136833,8.00112417,214.3,5.271358828301193,8.001122215386099
2021-01-07T09:58:42Z,NA,NA,NA,NA,NA,NA,5.27136833,8.001122835,214.15,5.271359123881387,8.001122112887076
2021-01-07T09:58:43Z,00:27:40,5.27136833,8.0011215,2021-01-07T09:58:43Z,214,217,5.27136833,8.0011215,214,5.271359473790823,8.001122004844111
2021-01-07T09:58:44Z,NA,NA,NA,NA,NA,NA,5.2713642499999995,8.00112075,213.95,5.271359875428029,8.001121892040624
2021-01-07T09:58:45Z,00:27:41,5.27136017,8.00112,2021-01-07T09:58:45Z,213.9,217,5.27136017,8.00112,213.9,5.271360326191531,8.00112177526002
2021-01-07T09:58:46Z,NA,NA,NA,NA,NA,NA,5.27136017,8.001120665,213.75,5.271360823479865,8.001121655285708
2021-01-07T09:58:47Z,00:27:43,5.27136017,8.00112133,2021-01-07T09:58:47Z,213.6,216,5.27136017,8.00112133,213.6,5.271361364691556,8.001121532901106
2021-01-07T09:58:48Z,NA,NA,NA,NA,NA,NA,5.271359085,8.00112083,213.45,5.271361947225135,8.001121408889624
2021-01-07T09:58:49Z,00:27:45,5.271358,8.00112033,2021-01-07T09:58:49Z,213.3,214,5.271358,8.00112033,213.3,5.271362568479129,8.00112128403467
2021-01-07T09:58:50Z,NA,NA,NA,NA,NA,NA,5.27135625,8.001119,213.15,5.271363225852071,8.001121159119661
2021-01-07T09:58:51Z,00:27:47,5.2713545,8.00111767,2021-01-07T09:58:51Z,213,217,5.2713545,8.00111767,213,5.2713639162060435,8.00112103469155
2021-01-07T09:58:52Z,NA,NA,NA,NA,NA,NA,5.271356165,8.001117919999999,213,5.271364634257348,8.001120910351505
2021-01-07T09:58:53Z,00:27:49,5.27135783,8.00111817,2021-01-07T09:58:53Z,213,215,5.27135783,8.00111817,213,5.271365374185843,8.001120785464233
2021-01-07T09:58:54Z,NA,NA,NA,NA,NA,NA,5.27135283,8.001118585,212.9,5.271366130171382,8.00112065939444
2021-01-07T09:58:55Z,00:27:51,5.27134783,8.001119,2021-01-07T09:58:55Z,212.8,217,5.27134783,8.001119,212.8,5.2713668963938245,8.00112053150684
2021-01-07T09:58:56Z,NA,NA,NA,NA,NA,NA,5.27135425,8.001120335,212.65,5.271367667033026,8.001120401166142
2021-01-07T09:58:57Z,00:27:53,5.27136067,8.00112167,2021-01-07T09:58:57Z,212.5,217,5.27136067,8.00112167,212.5,5.271368436268843,8.00112026773706
2021-01-07T09:58:58Z,NA,NA,NA,NA,NA,NA,5.271367919999999,8.001121999999999,212.45,5.271369198281132,8.001120130584294
2021-01-07T09:58:59Z,00:27:54,5.27137517,8.00112233,2021-01-07T09:58:59Z,212.4,219,5.27137517,8.00112233,212.4,5.271369947249751,8.00111998907256
2021-01-07T09:59:00Z,NA,NA,NA,NA,NA,NA,5.271375669999999,8.00112133,212.35000000000002,5.271370677354555,8.001119842566569
2021-01-07T09:59:01Z,00:27:58,5.27137617,8.00112033,2021-01-07T09:59:01Z,212.3,221,5.27137617,8.00112033,212.3,5.2713713827754,8.001119690431027
2021-01-07T09:59:02Z,NA,NA,NA,NA,NA,NA,5.2713790849999995,8.001120414999999,212.2,5.2713720576921475,8.001119532030646
2021-01-07T09:59:03Z,NA,5.271382,8.0011205,2021-01-07T09:59:03Z,212.1,222,5.271382,8.0011205,212.1,5.271372696284647,8.001119366730135
2021-01-07T09:59:04Z,NA,NA,NA,NA,NA,NA,5.271378165,8.001119665000001,212,5.271373292732761,8.001119193894207
2021-01-07T09:59:05Z,00:28:02,5.27137433,8.00111883,2021-01-07T09:59:05Z,211.9,224,5.27137433,8.00111883,211.9,5.2713738412163424,8.001119012887562
2021-01-07T09:59:06Z,NA,NA,NA,NA,NA,NA,5.27137825,8.001119,211.8,5.27137433591525,8.001118823074918
2021-01-07T09:59:07Z,00:28:04,5.27138217,8.00111917,2021-01-07T09:59:07Z,211.7,224,5.27138217,8.00111917,211.7,5.271374771009341,8.00111862382099
2021-01-07T09:59:08Z,NA,NA,NA,NA,NA,NA,5.27138625,8.001120835,211.64999999999998,5.27137514223906,8.001118414743136
2021-01-07T09:59:09Z,00:28:06,5.27139033,8.0011225,2021-01-07T09:59:09Z,211.6,227,5.27139033,8.0011225,211.6,5.271375451587214,8.00111819646938
2021-01-07T09:59:10Z,NA,NA,NA,NA,NA,NA,5.271390915,8.001122084999999,211.55,5.2713757025972,8.001117969880395
2021-01-07T09:59:11Z,00:28:07,5.2713915,8.00112167,2021-01-07T09:59:11Z,211.5,231,5.2713915,8.00112167,211.5,5.2713758988124155,8.00111773585686
2021-01-07T09:59:12Z,NA,NA,NA,NA,NA,NA,5.2713865,8.00112017,211.45,5.271376043776259,8.001117495279452
2021-01-07T09:59:13Z,00:28:09,5.2713815,8.00111867,2021-01-07T09:59:13Z,211.4,232,5.2713815,8.00111867,211.4,5.271376141032123,8.001117249028844
2021-01-07T09:59:14Z,NA,NA,NA,NA,NA,NA,5.2713796649999995,8.0011175,211.35000000000002,5.271376194123408,8.001116997985717
2021-01-07T09:59:15Z,00:28:11,5.27137783,8.00111633,2021-01-07T09:59:15Z,211.3,233,5.27137783,8.00111633,211.3,5.271376206593509,8.001116743030746
2021-01-07T09:59:16Z,NA,NA,NA,NA,NA,NA,5.27138133,8.00111608,211.25,5.271376181985823,8.001116485044609
2021-01-07T09:59:17Z,00:28:13,5.27138483,8.00111583,2021-01-07T09:59:17Z,211.2,231,5.27138483,8.00111583,211.2,5.271376123843747,8.00111622490798
2021-01-07T09:59:18Z,NA,NA,NA,NA,NA,NA,5.271382915,8.001114165,211.14999999999998,5.271376035710677,8.001115963501539
2021-01-07T09:59:19Z,00:28:15,5.271381,8.0011125,2021-01-07T09:59:19Z,211.1,231,5.271381,8.0011125,211.1,5.271375921130012,8.001115701705958
2021-01-07T09:59:20Z,NA,NA,NA,NA,NA,NA,5.271375915,8.00111175,210.95,5.271375783645147,8.00111544040192
2021-01-07T09:59:21Z,00:28:17,5.27137083,8.001111,2021-01-07T09:59:21Z,210.8,229,5.27137083,8.001111,210.8,5.271375626799479,8.001115180470096
2021-01-07T09:59:22Z,NA,NA,NA,NA,NA,NA,5.271369665,8.00111,210.7,5.271375454136405,8.001114922791167
2021-01-07T09:59:23Z,00:28:18,5.2713685,8.001109,2021-01-07T09:59:23Z,210.6,229,5.2713685,8.001109,210.6,5.271375269199321,8.00111466824581
2021-01-07T09:59:24Z,NA,NA,NA,NA,NA,NA,5.27136825,8.001109415,210.5,5.271375075531624,8.001114417714694
2021-01-07T09:59:25Z,00:28:20,5.271368,8.00110983,2021-01-07T09:59:25Z,210.4,229,5.271368,8.00110983,210.4,5.271374876676713,8.001114172078506
2021-01-07T09:59:26Z,NA,NA,NA,NA,NA,NA,5.271360915,8.00111133,210.3,5.271374675222448,8.001113931896679
2021-01-07T09:59:27Z,00:28:24,5.27135383,8.00111283,2021-01-07T09:59:27Z,210.2,231,5.27135383,8.00111283,210.2,5.27137446993455,8.001113696443714
2021-01-07T09:59:28Z,NA,NA,NA,NA,NA,NA,5.271357249999999,8.001113414999999,210.1,5.271374258623206,8.001113464672862
2021-01-07T09:59:29Z,00:28:26,5.27136067,8.001114,2021-01-07T09:59:29Z,210,231,5.27136067,8.001114,210,5.2713740390986015,8.001113235537389
2021-01-07T09:59:30Z,NA,NA,NA,NA,NA,NA,5.27136342,8.001113835,209.95,5.2713738091709255,8.001113007990549
2021-01-07T09:59:31Z,00:28:28,5.27136617,8.00111367,2021-01-07T09:59:31Z,209.9,231,5.27136617,8.00111367,209.9,5.271373566650361,8.001112780985604
2021-01-07T09:59:32Z,NA,NA,NA,NA,NA,NA,5.27137375,8.001114585,209.75,5.271373309347094,8.001112553475808
2021-01-07T09:59:33Z,00:28:30,5.27138133,8.0011155,2021-01-07T09:59:33Z,209.6,231,5.27138133,8.0011155,209.6,5.271373035071315,8.001112324414422
2021-01-07T09:59:34Z,NA,NA,NA,NA,NA,NA,5.2713838299999995,8.001115084999999,209.55,5.271372741633206,8.001112092754704
2021-01-07T09:59:35Z,00:28:31,5.27138633,8.00111467,2021-01-07T09:59:35Z,209.5,229,5.27138633,8.00111467,209.5,5.271372426842955,8.001111857449917
2021-01-07T09:59:36Z,NA,NA,NA,NA,NA,NA,5.271380665000001,8.001113835,209.4,5.271372088510751,8.001111617453308
2021-01-07T09:59:37Z,00:28:33,5.271375,8.001113,2021-01-07T09:59:37Z,209.3,229,5.271375,8.001113,209.3,5.271371724446776,8.00111137171815
2021-01-07T09:59:38Z,NA,NA,NA,NA,NA,NA,5.271366335,8.001111415,209.2,5.271371332461218,8.00111111919769
2021-01-07T09:59:39Z,00:28:35,5.27135767,8.00110983,2021-01-07T09:59:39Z,209.1,230,5.27135767,8.00110983,209.1,5.271370910364261,8.001110858845193
2021-01-07T09:59:40Z,NA,NA,NA,NA,NA,NA,5.2713615,8.001109750000001,209.05,5.271370455966098,8.001110589613916
2021-01-07T09:59:41Z,00:28:37,5.27136533,8.00110967,2021-01-07T09:59:41Z,209,232,5.27136533,8.00110967,209,5.27136996707691,8.001110310457115
2021-01-07T09:59:42Z,NA,NA,NA,NA,NA,NA,5.271368665000001,8.00110917,208.95,5.2713694415068835,8.001110020328053
2021-01-07T09:59:43Z,00:28:39,5.271372,8.00110867,2021-01-07T09:59:43Z,208.9,230,5.271372,8.00110867,208.9,5.271368877066206,8.001109718179986
2021-01-07T09:59:44Z,NA,NA,NA,NA,NA,NA,5.271376335,8.00111,208.9,5.271368272537108,8.001109403069055
2021-01-07T09:59:45Z,00:28:41,5.27138067,8.00111133,2021-01-07T09:59:45Z,208.9,229,5.27138067,8.00111133,208.9,5.2713676305899995,8.00110907446296
2021-01-07T09:59:46Z,NA,NA,NA,NA,NA,NA,5.27138675,8.001111915,208.8,5.271366954867335,8.001108731932272
2021-01-07T09:59:47Z,00:28:43,5.27139283,8.0011125,2021-01-07T09:59:47Z,208.7,228,5.27139283,8.0011125,208.7,5.271366249011569,8.001108375047568
2021-01-07T09:59:48Z,NA,NA,NA,NA,NA,NA,5.27138225,8.001110335,208.64999999999998,5.2713655166651545,8.001108003379427
2021-01-07T09:59:49Z,00:28:44,5.27137167,8.00110817,2021-01-07T09:59:49Z,208.6,230,5.27137167,8.00110817,208.6,5.271364761470547,8.001107616498425
2021-01-07T09:59:50Z,NA,NA,NA,NA,NA,NA,5.2713772500000005,8.00110825,208.55,5.271363987070202,8.001107213975141
2021-01-07T09:59:51Z,00:28:46,5.27138283,8.00110833,2021-01-07T09:59:51Z,208.5,228,5.27138283,8.00110833,208.5,5.271363197106572,8.00110679538015
2021-01-07T09:59:52Z,NA,NA,NA,NA,NA,NA,5.27136808,8.001104999999999,208.45,5.271362395222111,8.001106360284032
2021-01-07T09:59:53Z,00:28:50,5.27135333,8.00110167,2021-01-07T09:59:53Z,208.4,227,5.27135333,8.00110167,208.4,5.271361585059275,8.001105908257362
2021-01-07T09:59:54Z,NA,NA,NA,NA,NA,NA,5.271350330000001,8.001102085,208.35000000000002,5.271360770260519,8.001105438870715
2021-01-07T09:59:55Z,00:28:52,5.27134733,8.0011025,2021-01-07T09:59:55Z,208.3,227,5.27134733,8.0011025,208.3,5.271359954468294,8.001104951694671
2021-01-07T09:59:56Z,NA,NA,NA,NA,NA,NA,5.271348665,8.001102665000001,208.15,5.271359141325059,8.001104446299811
2021-01-07T09:59:57Z,00:28:54,5.27135,8.00110283,2021-01-07T09:59:57Z,208,229,5.27135,8.00110283,208,5.271358334473263,8.001103922256705
2021-01-07T09:59:58Z,NA,NA,NA,NA,NA,NA,5.271347835,8.001103165,207.95,5.271357537555364,8.001103379135936
2021-01-07T09:59:59Z,00:28:56,5.27134567,8.0011035,2021-01-07T09:59:59Z,207.9,230,5.27134567,8.0011035,207.9,5.271356754213816,8.001102816508077
2021-01-07T10:00:00Z,NA,NA,NA,NA,NA,NA,5.27134292,8.001103749999999,207.8,5.271355988091072,8.001102233943707
2021-01-07T10:00:01Z,00:28:57,5.27134017,8.001104,2021-01-07T10:00:01Z,207.7,231,5.27134017,8.001104,207.7,5.271355242703033,8.001101631743664
2021-01-07T10:00:02Z,NA,NA,NA,NA,NA,NA,5.2713453349999995,8.001104250000001,207.64999999999998,5.2713545210593775,8.001101013129825
2021-01-07T10:00:03Z,00:28:59,5.2713505,8.0011045,2021-01-07T10:00:03Z,207.6,227,5.2713505,8.0011045,207.6,5.2713538260432315,8.001100382054332
2021-01-07T10:00:04Z,NA,NA,NA,NA,NA,NA,5.271352085,8.0011045,207.6,5.271353160537721,8.001099742469322
2021-01-07T10:00:05Z,00:29:01,5.27135367,8.0011045,2021-01-07T10:00:05Z,207.6,223,5.27135367,8.0011045,207.6,5.271352527425968,8.001099098326936
2021-01-07T10:00:06Z,NA,NA,NA,NA,NA,NA,5.2713525,8.001103335,207.5,5.271351929591101,8.001098453579312
2021-01-07T10:00:07Z,00:29:03,5.27135133,8.00110217,2021-01-07T10:00:07Z,207.4,219,5.27135133,8.00110217,207.4,5.271351369916245,8.001097812178587
2021-01-07T10:00:08Z,NA,NA,NA,NA,NA,NA,5.271355415,8.00110267,207.45,5.271350851284523,8.001097178076904
2021-01-07T10:00:09Z,00:29:05,5.2713595,8.00110317,2021-01-07T10:00:09Z,207.5,218,5.2713595,8.00110317,207.5,5.27135037657906,8.001096555226399
2021-01-07T10:00:10Z,NA,NA,NA,NA,NA,NA,5.27136,8.001102,207.45,5.271349948682982,8.001095947579214
2021-01-07T10:00:11Z,00:29:07,5.2713605,8.00110083,2021-01-07T10:00:11Z,207.4,219,5.2713605,8.00110083,207.4,5.271349570479414,8.001095359087488
2021-01-07T10:00:12Z,NA,NA,NA,NA,NA,NA,5.271357835,8.00109933,207.35000000000002,5.27134924485148,8.00109479370336
2021-01-07T10:00:13Z,00:29:09,5.27135517,8.00109783,2021-01-07T10:00:13Z,207.3,220,5.27135517,8.00109783,207.3,5.271348974682309,8.001094255378966
2021-01-07T10:00:14Z,NA,NA,NA,NA,NA,NA,5.27135325,8.00109483,207.15,5.271348762855021,8.001093748066449
2021-01-07T10:00:15Z,00:29:10,5.27135133,8.00109183,2021-01-07T10:00:15Z,207,220,5.27135133,8.00109183,207,5.271348612252743,8.001093275717945
2021-01-07T10:00:16Z,NA,NA,NA,NA,NA,NA,5.2713445,8.001088415,206.85,5.271348525758602,8.001092842285594
2021-01-07T10:00:17Z,00:29:14,5.27133767,8.001085,2021-01-07T10:00:17Z,206.7,221,5.27133767,8.001085,206.7,5.271348506255721,8.00109245172154
2021-01-07T10:00:18Z,NA,NA,NA,NA,NA,NA,5.271337085000001,8.001084665,206.6,5.271348556627226,8.001092107977916
2021-01-07T10:00:19Z,00:29:16,5.2713365,8.00108433,2021-01-07T10:00:19Z,206.5,226,5.2713365,8.00108433,206.5,5.271348677591973,8.001091814147337
2021-01-07T10:00:20Z,NA,NA,NA,NA,NA,NA,5.271337415,8.00108483,206.4,5.271348861211759,8.001091569884306
2021-01-07T10:00:21Z,00:29:18,5.27133833,8.00108533,2021-01-07T10:00:21Z,206.3,226,5.27133833,8.00108533,206.3,5.27134909738411,8.001091373983812
2021-01-07T10:00:22Z,NA,NA,NA,NA,NA,NA,5.271336,8.00108483,206.2,5.271349376006555,8.001091225240826
2021-01-07T10:00:23Z,00:29:20,5.27133367,8.00108433,2021-01-07T10:00:23Z,206.1,230,5.27133367,8.00108433,206.1,5.2713496869766185,8.00109112245033
2021-01-07T10:00:24Z,NA,NA,NA,NA,NA,NA,5.271334585,8.00108483,205.95,5.27135002019183,8.001091064407305
2021-01-07T10:00:25Z,00:29:21,5.2713355,8.00108533,2021-01-07T10:00:25Z,205.8,231,5.2713355,8.00108533,205.8,5.271350365549718,8.001091049906728
2021-01-07T10:00:26Z,NA,NA,NA,NA,NA,NA,5.271337415,8.001085750000001,205.7,5.271350712947804,8.001091077743585
2021-01-07T10:00:27Z,00:29:23,5.27133933,8.00108617,2021-01-07T10:00:27Z,205.6,231,5.27133933,8.00108617,205.6,5.271351052283621,8.001091146712847
2021-01-07T10:00:28Z,NA,NA,NA,NA,NA,NA,5.271339579999999,8.001085920000001,205.5,5.271351373454696,8.001091255609502
2021-01-07T10:00:29Z,00:29:25,5.27133983,8.00108567,2021-01-07T10:00:29Z,205.4,231,5.27133983,8.00108567,205.4,5.271351666358553,8.001091403228527
2021-01-07T10:00:30Z,NA,NA,NA,NA,NA,NA,5.271343164999999,8.00108642,205.3,5.271351920892724,8.001091588364897
2021-01-07T10:00:31Z,00:29:27,5.2713465,8.00108717,2021-01-07T10:00:31Z,205.2,228,5.2713465,8.00108717,205.2,5.271352126954732,8.001091809813596
2021-01-07T10:00:32Z,NA,NA,NA,NA,NA,NA,5.2713498350000005,8.00108767,205.1,5.271352274442105,8.001092066369608
2021-01-07T10:00:33Z,00:29:29,5.27135317,8.00108817,2021-01-07T10:00:33Z,205,226,5.27135317,8.00108817,205,5.2713523532523725,8.001092356827906
2021-01-07T10:00:34Z,NA,NA,NA,NA,NA,NA,5.27135667,8.001090585,204.9,5.271352353283061,8.001092679983469
2021-01-07T10:00:35Z,00:29:31,5.27136017,8.001093,2021-01-07T10:00:35Z,204.8,224,5.27136017,8.001093,204.8,5.271352264431697,8.001093034631284
2021-01-07T10:00:36Z,NA,NA,NA,NA,NA,NA,5.27136367,8.0010945,204.7,5.271352076595809,8.001093419566324
2021-01-07T10:00:37Z,00:29:33,5.27136717,8.001096,2021-01-07T10:00:37Z,204.6,229,5.27136717,8.001096,204.6,5.27135178168488,8.001093833328028
2021-01-07T10:00:38Z,NA,NA,NA,NA,NA,NA,5.271372335000001,8.001097415,204.5,5.271351379656235,8.001094273433647
2021-01-07T10:00:39Z,00:29:34,5.2713775,8.00109883,2021-01-07T10:00:39Z,204.4,230,5.2713775,8.00109883,204.4,5.271350872479144,8.001094737144891
2021-01-07T10:00:40Z,NA,NA,NA,NA,NA,NA,5.271371085,8.001098500000001,204.25,5.271350262122893,8.001095221723464
2021-01-07T10:00:41Z,00:29:36,5.27136467,8.00109817,2021-01-07T10:00:41Z,204.1,233,5.27136467,8.00109817,204.1,5.271349550556754,8.00109572443108
2021-01-07T10:00:42Z,NA,NA,NA,NA,NA,NA,5.2713582500000005,8.001098670000001,204,5.271348739750006,8.001096242529444
2021-01-07T10:00:43Z,00:29:40,5.27135183,8.00109917,2021-01-07T10:00:43Z,203.9,234,5.27135183,8.00109917,203.9,5.271347831671928,8.001096773280267
2021-01-07T10:00:44Z,NA,NA,NA,NA,NA,NA,5.27135625,8.00110025,203.75,5.271346828291796,8.001097313945253
2021-01-07T10:00:45Z,00:29:42,5.27136067,8.00110133,2021-01-07T10:00:45Z,203.6,234,5.27136067,8.00110133,203.6,5.271345731578892,8.00109786178611
2021-01-07T10:00:46Z,NA,NA,NA,NA,NA,NA,5.27136692,8.00110258,203.45,5.2713445435024875,8.001098414064552
2021-01-07T10:00:47Z,00:29:44,5.27137317,8.00110383,2021-01-07T10:00:47Z,203.3,234,5.27137317,8.00110383,203.3,5.271343266031863,8.001098968042285
2021-01-07T10:00:48Z,NA,NA,NA,NA,NA,NA,5.271368750000001,8.001104,203.2,5.271341901136297,8.001099520981015
2021-01-07T10:00:49Z,00:29:46,5.27136433,8.00110417,2021-01-07T10:00:49Z,203.1,236,5.27136433,8.00110417,203.1,5.271340450785067,8.00110007014245
2021-01-07T10:00:50Z,NA,NA,NA,NA,NA,NA,5.2713617500000005,8.001104,202.95,5.271338916947451,8.001100612788301
2021-01-07T10:00:51Z,00:29:47,5.27135917,8.00110383,2021-01-07T10:00:51Z,202.8,238,5.27135917,8.00110383,202.8,5.271337301592724,8.001101146180275
2021-01-07T10:00:52Z,NA,NA,NA,NA,NA,NA,5.271351920000001,8.001102665000001,202.75,5.271335606690169,8.001101667580077
2021-01-07T10:00:53Z,00:29:49,5.27134467,8.0011015,2021-01-07T10:00:53Z,202.7,237,5.27134467,8.0011015,202.7,5.271333834209059,8.001102174249423
2021-01-07T10:00:54Z,NA,NA,NA,NA,NA,NA,5.271337585,8.001101415,202.6,5.271331988455133,8.001102663696019
