X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed,distance_3d,distance_travelled,bin
511890.92722657946,7544163.665306973,[10.342364],3.782156892395306,2.1274632519723595,2021-01-06T11:49:16Z,00:00:11,15.28454583,68.011408,625.3,10,15.28454583,68.011408,625.3,10,15.284580243214632,68.01140884719432,0.16305576355532703,1.4463544290872352,"[0,50]"
511890.9791955452,7544163.7838981105,NA,3.70634195637651,2.084817350461787,2021-01-06T11:49:17Z,NA,NA,NA,NA,NA,15.2845445,68.01140641500001,625.3499999999999,11,15.284581500017053,68.0114099087155,0.13879708653077524,1.5851515156180105,"[0,50]"
511891.0315269497,7544163.903127632,NA,3.6305270203577136,2.0421714489512137,2021-01-06T11:49:18Z,00:00:13,15.28454317,68.01140483,625.4,12,15.28454317,68.01140483,625.4,12,15.284582765563906,68.0114109759475,0.13947850989087388,1.7246300255088844,"[0,50]"
511891.08400317456,7544164.022974884,NA,3.5547120843389175,1.999525547440641,2021-01-06T11:49:19Z,NA,NA,NA,NA,NA,15.28454717,68.01140566500001,625.4,13,15.28458403464483,68.01141204871402,0.13083240421755274,1.855462429726437,"[0,50]"
511891.1363573663,7544164.143400032,NA,3.478897148320121,1.956879645930068,2021-01-06T11:49:20Z,00:00:15,15.28455117,68.0114065,625.4,14,15.28455117,68.0114065,625.4,14,15.284585300869052,68.01141312666888,0.1313132805397114,1.9867757102661483,"[0,50]"
511891.1883226725,7544164.264363249,NA,3.403082212301325,1.9142337444194952,2021-01-06T11:49:21Z,NA,NA,NA,NA,NA,15.284561335,68.01140483500001,625.4,15,15.284586557845817,68.01141420946583,0.1316529257536354,2.118428636019784,"[0,50]"
511891.2396322409,7544164.385824694,NA,3.327267276282529,1.8715878429089223,2021-01-06T11:49:22Z,00:00:17,15.2845715,68.01140317,625.4,16,15.2845715,68.01140317,625.4,16,15.284587799184369,68.01141529675857,0.13185429283128158,2.2502829288510657,"[0,50]"
511891.2900192181,7544164.507744546,NA,3.2514523402637323,1.8289419413983496,2021-01-06T11:49:23Z,NA,NA,NA,NA,NA,15.284583415,68.011403,625.3499999999999,17,15.28458901849394,68.01141638820093,0.14107904780209143,2.391361976653157,"[0,50]"
511891.3392167522,7544164.630082967,NA,3.175637404244936,1.7862960398877767,2021-01-06T11:49:24Z,00:00:19,15.28459533,68.01140283,625.3,18,15.28459533,68.01140283,625.3,18,15.284590209383774,68.01141748344668,0.14102158183630306,2.53238355848946,"[0,50]"
511891.3869579907,7544164.752800127,NA,3.0998224682261397,1.7436501383772038,2021-01-06T11:49:25Z,NA,NA,NA,NA,NA,15.28459808,68.0114045,625.45,19,15.284591365463116,68.01141858214955,0.19959641069506595,2.731979969184526,"[0,50]"
511891.4329760808,7544164.875856195,[20.660349],3.0240075322073436,1.701004236866631,2021-01-06T11:49:26Z,00:00:20,15.28460083,68.01140617,625.6,20,15.28460083,68.01140617,625.6,20,15.284592480341198,68.01141968396333,0.19940025202826311,2.9313802212127893,"[0,50]"
511891.4770041705,7544164.999211334,NA,3.039587783192154,1.7097681280455868,2021-01-06T11:49:27Z,NA,NA,NA,NA,NA,15.284603165,68.011406,625.7,21,15.284593547627262,68.01142078854176,0.1647876300258059,3.096167851238595,"[0,50]"
511891.5187754072,7544165.122825718,NA,3.055168034176964,1.7185320192245426,2021-01-06T11:49:28Z,00:00:22,15.2846055,68.01140583,625.8,22,15.2846055,68.01140583,625.8,22,15.28459456093055,68.01142189553862,0.1643938931863152,3.26056174442491,"[0,50]"
511891.558032799,7544165.2466065455,NA,3.0707482851617747,1.7272959104034982,2021-01-06T11:49:29Z,NA,NA,NA,NA,NA,15.28461025,68.011405915,625.8,23,15.284595514090435,68.0114230041322,0.12985698354829567,3.3904187279732056,"[0,50]"
511891.5945587937,7544165.370249176,NA,3.086328536146585,1.736059801582454,2021-01-06T11:49:30Z,00:00:24,15.284615,68.011406,625.8,24,15.284615,68.011406,625.8,24,15.284596401866835,68.01142411159907,0.1289249722272986,3.5193437002005044,"[0,50]"
511891.6281457005,7544165.493395987,NA,3.101908787131395,1.7448236927614098,2021-01-06T11:49:31Z,NA,NA,NA,NA,NA,15.2846065,68.011416165,625.9,25,15.284597219249813,68.01142521474029,0.16215183396220118,3.6814955341627056,"[0,50]"
511891.65858582733,7544165.615689378,NA,3.1174890381162053,1.7535875839403656,2021-01-06T11:49:32Z,00:00:28,15.284598,68.01142633,626,26,15.284598,68.01142633,626,26,15.284597961229418,68.01142631035695,0.16087969067745905,3.842375224840165,"[0,50]"
511891.6856714827,7544165.736771725,NA,3.1330692891010155,1.7623514751193214,2021-01-06T11:49:33Z,NA,NA,NA,NA,NA,15.284599165,68.011431415,626.05,27,15.284598622795698,68.01142739525012,0.13377057768535644,3.976145802525521,"[0,50]"
511891.7091949758,7544165.856285422,NA,3.148649540085826,1.771115366298277,2021-01-06T11:49:34Z,00:00:30,15.28460033,68.0114365,626.1,28,15.28460033,68.0114365,626.1,28,15.284599198938722,68.01142846622089,0.1316695807523338,4.107815383277855,"[0,50]"
511891.7289486151,7544165.973872857,NA,3.1642297910706363,1.7798792574772329,2021-01-06T11:49:35Z,NA,NA,NA,NA,NA,15.28460283,68.011441335,626.05,29,15.284599684648542,68.01142952007037,0.1292942811930448,4.2371096644709,"[0,50]"
511891.7447247092,7544166.0891764145,[30.735715],3.1798100420554465,1.788643148656189,2021-01-06T11:49:36Z,00:00:32,15.28460533,68.01144617,626,30,15.28460533,68.01144617,626,30,15.284600074915213,68.0114305535996,0.1266641049649299,4.36377376943583,"[0,50]"
